year,originregion,destinationregion,migflow,pop_o,pop_d,ypc_o,ypc_d,distance,exp_residual,remcost,comofflang
1995.0,SIS,LAM,6.878326468291325,19.03933371624056,21.96002828164371,8.349216128109592,8.937051120108377,7.570934530607032,1.6677822553306565,0.06180897405438803,0.5107771321493397
1995.0,SIS,FSU,3.6635616461296463,17.344478562500992,20.698504908747584,8.485170779383987,8.924562934757036,9.319631748948762,1.3249468225380894,0.04824421370116481,0.0
1995.0,SIS,ANZ,9.352291221293454,17.47279061874612,19.799427810762626,8.540121620223749,10.123627435690318,9.615324549583516,0.24576973862085777,0.06086474291373698,0.9066030106206437
1995.0,SIS,MDE,4.428433007488038,18.21488457790073,20.37312546184595,8.368740365944632,9.364668231101374,9.271242759873372,1.3823684373734888,0.0796172838943218,9.517766497461927e-5
1995.0,SIS,CAM,6.913339657276038,18.80814589377979,21.03678263708772,8.307415797001168,9.125672737438844,8.49410944847255,1.5782562151055597,0.035597823757963686,0.8324315700343831
1995.0,SIS,SEA,5.731397641689174,17.743817635277196,21.643145193597235,8.572826100791728,8.220281998094983,9.78175794936624,1.1368366733361501,0.05535379556726832,0.7954380674448582
1995.0,SIS,CAN,9.15915233520675,16.98952017984762,20.184183115353957,8.39001275788737,10.23848944705122,8.015224383546391,0.3470473205330579,0.06086474291373698,0.8506251496376442
1995.0,SIS,CHI,5.766444235780912,17.35046656476502,23.650556696200837,8.405531364656747,7.542239582469449,9.799016178987674,0.8644076064930737,0.08285893381663913,0.09109036982608662
1995.0,SIS,JPK,4.6839813664123815,17.18784237570633,21.501098534028316,8.294269719008028,10.134597301527545,9.809091205351496,0.0,0.06086474291373698,0.0
1995.0,SIS,USA,11.763478714739371,16.969431390983015,22.34029707795222,8.404870533252291,10.43459626468135,8.017213388141629,0.705078535910735,0.06086474291373698,0.28910783777840116
1995.0,WEU,SAS,10.380628152906636,21.52683418812177,23.92523481790207,10.151786292569799,7.245007604250979,8.989048421030649,0.42176607668751365,0.038014222706589454,0.4764413339067242
1995.0,WEU,EEU,11.63503512726411,22.25201457519252,21.609533942309174,10.145234378684867,9.075505223596222,7.353104555292711,1.6137799837016333,0.05488834236932079,0.0
1995.0,WEU,MAF,11.115859981040396,21.15340228652441,21.657093627732145,10.145234378684867,8.258946428734228,7.597589152383865,1.1385580391016457,0.05775890522352707,0.0
1995.0,WEU,SIS,9.527542410963957,22.504029756912466,19.77636451757347,10.152524184441054,8.453431858107477,8.88363791711402,2.1830846445473697,0.0547619209812816,0.47540512634850357
1995.0,WEU,SSA,11.129733459431431,23.41035179852612,22.92856903991245,10.148361596200463,7.4290758495693545,8.589531659169442,0.9250688591451982,0.05439864336579779,0.6255469818392474
1995.0,WEU,LAM,10.862055859059602,22.156934721880067,22.4993057948432,10.147291352358103,8.916785295325331,9.11340274506207,2.3854838177967546,0.04436641535964269,0.4400546471635955
1995.0,WEU,FSU,10.929493305433144,22.467365864672146,22.457693265379877,10.144629132699333,8.642037957348622,8.328932404692294,1.0274027492770799,0.05762714232648931,0.0
1995.0,WEU,ANZ,11.467268885990407,20.460255105964464,19.88707981082387,10.145234378684867,10.117258482774272,9.231952115393861,0.9083337390190087,0.06086474291373698,0.6529527893453165
1995.0,WEU,MDE,11.561357469770154,22.060625797720334,21.864234864372108,10.146788994432713,9.266532845705619,8.370551703078302,2.3911380045910873,0.08468841042850356,0.002310912137258918
1995.0,WEU,CAM,9.574650096662854,21.825492677244984,21.592995785573734,10.148625296545184,9.05554239645591,9.32835119362513,2.974717401629463,0.03672903225806452,0.3174776556395496
1995.0,WEU,SEA,11.055713275318167,22.144085864167053,22.95002686902528,10.149066721455952,8.055883443606817,9.286770517229634,1.1408820414326293,0.06862982393936498,0.11691428598738841
1995.0,WEU,CAN,11.288481067922971,19.76710792540452,20.184183115353957,10.145234378684867,10.23848944705122,9.1220910771147,1.6048886789241716,0.06086474291373698,0.4684476621008556
1995.0,WEU,CHI,9.677690483756354,21.13578744992505,23.941019672139536,10.1472287160712,7.56316108881894,9.408738245763214,2.3513788710706574,0.0883505317648271,0.18887756963120647
1995.0,WEU,JPK,9.270211769013573,20.460255105964464,21.956746991755786,10.145234378684867,10.098395151069093,9.566069482143376,2.4354621047362737,0.06086474291373698,0.0
1995.0,WEU,USA,12.385915299047289,19.76710792540452,22.391590372339767,10.145234378684867,10.43459626468135,9.140065670326871,1.898578547902322,0.06086474291373698,0.28930511911107587
1995.0,SSA,SAS,7.205041087576613,20.608141111724887,23.77612680330702,7.8167468508567355,7.242921505204057,8.80980374683425,3.7907299224880955,0.09181499999999998,0.8503102766135291
1995.0,SSA,EEU,6.659293919683639,21.90221513705338,21.63584596784782,7.6261545410647855,9.199059215255465,8.50856986957872,1.4191535928545245,0.0771722199651482,0.0
1995.0,SSA,MAF,8.41356450860317,20.892484281691573,21.82899976079787,7.5935397977243495,8.227023177232445,8.147804574208902,0.2620281654639343,0.056406576017167455,0.6227493097708091
1995.0,SSA,SIS,7.0039741367226815,21.714792618569717,19.53200849077842,7.7655895907429215,8.512764218885591,8.984654901323038,0.9895979669250462,0.07274841952213419,0.3488132699155796
1995.0,SSA,WEU,12.105242961247598,22.99965285176022,23.43513668420932,7.401857592719754,10.1445340651293,8.589531659169442,0.5021943196199078,0.06086474291373698,0.5542368794047455
1995.0,SSA,LAM,6.48065787074686,21.69911056897316,22.62866958483141,7.652605834715736,8.9425140332046,9.07673912791549,0.4140564795189349,0.06180897405438803,0.2521279258112322
1995.0,SSA,FSU,6.68586094706836,21.19597553273917,22.57241953329161,7.878881292052572,8.881538059018943,8.598438108208727,1.5730722641173998,0.04824421370116481,0.0
1995.0,SSA,ANZ,9.212398253085626,20.555031091486594,20.473887580503092,7.413712448190565,10.126975815437513,9.515223602839958,0.2412032917975287,0.06086474291373698,0.8936239213832567
1995.0,SSA,MDE,10.68264727808573,21.854646523369286,21.697903464846803,7.524824565569455,9.437361903852297,8.29444742682584,0.14926424720711062,0.0796172838943218,0.7295824724771773
1995.0,SSA,CAM,5.928524747334107,21.150707064812945,21.845215716838116,7.611528856546506,9.160014487046448,9.450738573869044,1.4625047396459376,0.035597823757963686,0.04927944777776872
1995.0,SSA,SEA,6.73767844860462,21.358758875754805,22.41706354212575,7.837583963844566,8.155585507194896,9.196657890814038,1.9545373597623816,0.05535379556726832,0.4255286146373413
1995.0,SSA,CAN,10.009863552415279,20.058585456785725,20.8773302959139,7.389133269387606,10.23848944705122,9.306065624071747,0.3101599509066915,0.06086474291373698,0.9136490799073825
1995.0,SSA,CHI,6.693571469039399,20.162300998201005,24.035386914578332,7.792370998954077,7.567972330199411,9.230157560975067,1.320401117267026,0.16780192307692304,0.12894345572848387
1995.0,SSA,JPK,6.477280007869805,20.487196270995238,22.26657648611359,7.511350458832567,10.09495995003528,9.400572058716573,2.087784733520557,0.06086474291373698,0.0
1995.0,SSA,USA,11.262816595425566,20.058585456785725,23.08473755289971,7.389133269387606,10.43459626468135,9.30655643745482,0.6071548599749338,0.06086474291373698,0.7626204164087143
1995.0,LAM,SAS,6.387215963028508,20.65414835555311,22.874250682793036,8.93926699818144,7.237796686466549,9.645253786323108,0.6837259902255413,0.050842781944377365,0.0
1995.0,LAM,EEU,7.7153019998505785,21.81872509704016,20.739284045688784,8.93239767241927,9.125252432878396,9.25314175921778,0.5397228897160181,0.0771722199651482,0.0
1995.0,LAM,MAF,4.873669439023098,20.642370538920993,20.554673535925737,8.934563700494143,8.244932090579315,9.138097083577069,0.6125428320664337,0.056406576017167455,0.0
1995.0,LAM,SIS,7.9833036280516945,21.568349212886165,19.049799742462923,8.95613808218961,8.40138583964155,7.570934530607032,0.6518468441509009,0.07274841952213419,0.5301984797046687
1995.0,LAM,WEU,11.396211857271865,22.503169244514336,22.136803890712375,8.91563016031589,10.145624992369706,9.11340274506207,0.8738646469306005,0.06086474291373698,0.5238168523990308
1995.0,LAM,SSA,6.619272886359588,22.091588076906035,21.26457026602907,8.987186862020101,7.899066954545781,9.07673912791549,0.25045746199945934,0.049109087652403904,0.21736011524611484
1995.0,LAM,FSU,6.955020471449251,21.996930111042683,21.494157014552496,8.958700151109651,8.735412333901003,9.459858847923373,0.7314438667300251,0.04824421370116481,0.0
1995.0,LAM,ANZ,7.8053116128000415,20.211205341039566,19.257920640751347,8.91400335753058,10.122733756930007,9.684580690945946,0.28339246674697943,0.06086474291373698,0.004454542047681418
1995.0,LAM,MDE,8.209090700874837,21.569766015555796,20.872825115260248,8.931794195806402,9.253364643890563,9.397306432178416,0.3102986154913226,0.0796172838943218,0.0
1995.0,LAM,CAM,8.902618844186675,21.577205286358232,20.841529915993977,8.920697514280116,9.03288133970134,8.29758043092895,1.0781554176148518,0.035597823757963686,0.9651429291031017
1995.0,LAM,SEA,7.041586626615659,21.17202537626271,21.90404103975331,8.937606693402481,8.123323840094486,9.812928539701284,0.9441190654859241,0.05535379556726832,0.036304259383142246
1995.0,LAM,CAN,9.21632244365373,19.52006386212173,19.58634611459834,8.912838572529788,10.23848944705122,7.997959068959283,0.26847487940265413,0.06086474291373698,0.2396960327371782
1995.0,LAM,CHI,8.776938645174996,20.51995526663437,23.341770087375465,8.909177550132164,7.559122954757568,9.751390018148827,1.183401763150648,0.08285893381663913,0.00017869004529361718
1995.0,LAM,JPK,9.693581004253913,20.20993414728548,21.236860147160343,8.914916002722775,10.107952327064035,9.69879852435744,0.7520318924939339,0.06086474291373698,0.0
1995.0,LAM,USA,11.900932395411232,19.52006386212173,21.79375337158415,8.912838572529788,10.43459626468135,7.950073751713635,0.6614021474020201,0.06086474291373698,0.07492657943177004
1995.0,FSU,SAS,6.871713507634872,20.802424818248802,23.358935933215612,8.785732376198007,7.256535886348654,8.275854159142801,9.193100352855941,0.050842781944377365,0.5619376132762708
1995.0,FSU,EEU,10.239252396156756,21.876521739791116,21.25910911491005,8.673744956840798,9.105974432869578,7.859593195815732,0.5745398654622134,0.0771722199651482,0.04924899291729953
1995.0,FSU,MAF,5.818300928098793,20.67487657755392,20.94944425598729,8.724329839631427,8.242780744004246,8.170979064488412,0.6652158139234441,0.056406576017167455,0.0
1995.0,FSU,SIS,4.812184355372418,21.451998327698078,18.9431835255591,8.791081981333072,8.385405346780779,9.319631748948762,0.577538589013032,0.07274841952213419,0.0
1995.0,FSU,WEU,12.318615307716213,22.47829029213648,22.474874920102536,8.629505939046892,10.144978493837476,8.328932404692294,0.35839522212665786,0.06086474291373698,0.0
1995.0,FSU,SSA,6.784004471545963,22.58308837239311,21.27096724108164,8.867582608064003,8.10776125717744,8.598438108208727,0.3875109932226041,0.049109087652403904,0.0
1995.0,FSU,LAM,7.312420066919533,21.7038222287349,22.143841649470943,8.710956346665323,8.921888193792139,9.459858847923373,0.7063985498452011,0.06180897405438803,0.0
1995.0,FSU,ANZ,8.044048634617935,20.179420134961802,19.59939773837209,8.626926661930556,10.11725848277427,9.01158478527329,0.35473296635913903,0.06086474291373698,0.0
1995.0,FSU,MDE,10.100122843969542,21.639254718868454,21.377943937086407,8.705358964426646,9.162083564115978,7.310146271753223,0.4288593487726859,0.0796172838943218,0.0042098440026040775
1995.0,FSU,CAM,6.123807734095695,21.225468172808114,21.154562072218027,8.729226143368706,9.146361912049455,9.639713665796673,0.557359892651288,0.035597823757963686,0.0
1995.0,FSU,SEA,7.572091377687962,21.538357196473854,21.70564985106546,8.796386799708195,8.087967473099978,8.81014712694783,0.42446705213091285,0.05535379556726832,0.0
1995.0,FSU,CAN,8.671698094213417,19.48627295440186,19.896501042902177,8.626926661930556,10.23848944705122,9.494985491039687,0.3447658780033004,0.06086474291373698,0.0
1995.0,FSU,CHI,7.995441427516693,20.764354161757606,23.651909224906387,8.683183359914313,7.542339105367054,8.99377329920376,0.6603936898885523,0.08285893381663913,0.0
1995.0,FSU,JPK,8.11312710422178,20.179420134961802,21.669064919304002,8.626926661930556,10.098395151069095,9.22602465575913,0.16654424587594824,0.06086474291373698,0.0
1995.0,FSU,USA,11.336214539108864,19.48627295440186,22.103908299887987,8.626926661930556,10.43459626468135,9.507658100085722,0.3622783030283618,0.06086474291373698,0.0
1995.0,ANZ,SAS,8.171825507356653,18.683107006497934,21.63412018643553,10.117258482774272,7.245005706248589,8.9437828922803,0.8446684954393016,0.050131091762797265,0.6546393254900894
1995.0,ANZ,EEU,8.993253442244503,19.34757999794508,19.285719047972343,10.122265384881386,9.085278400326892,9.164401115475359,1.1554769928048456,0.0771722199651482,0.0
1995.0,ANZ,MAF,6.880178511211903,18.189028193567108,19.201395874086682,10.133120575414734,8.287984864311095,9.322639809381892,0.9786621422569133,0.056406576017167455,0.0
1995.0,ANZ,SIS,8.063881473850854,19.799427810762626,17.631943758496643,10.123627435690317,8.383697762965244,9.615324549583516,0.6431162963638036,0.08940408250406823,0.8383068005849993
1995.0,ANZ,WEU,11.116538029832356,19.88707981082387,20.460255105964464,10.117258482774272,10.145234378684867,9.231952115393861,1.1235760557536154,0.06086474291373698,0.5713350009906215
1995.0,ANZ,SSA,8.037543185118697,20.45864529539908,20.39370612130667,10.139321318808141,7.4731417758004035,9.515223602839958,0.3041765277430264,0.0,0.9402573545910109
1995.0,ANZ,LAM,7.6251071482389,19.27370435518337,20.21194239762415,10.119956995502841,8.913748970462128,9.684580690945946,1.078369145209365,0.06180897405438803,0.0037920613217850827
1995.0,ANZ,FSU,7.415776975415394,19.529146111220044,20.129723958930796,10.129738410845361,8.65469135125514,9.01158478527329,0.9000224260549671,0.04824421370116481,0.0
1995.0,ANZ,MDE,8.212785353271064,19.193932630263927,19.575959790061667,10.117258482774272,9.284104541616543,9.166142318329253,1.3370261113479598,0.1005810344827586,0.0
1995.0,ANZ,CAM,6.100767281998432,18.882175374127055,19.245782244836793,10.133120575414733,9.082904816005563,9.443519348111428,0.9381741082781343,0.035597823757963686,0.055607866833466905
1995.0,ANZ,SEA,10.190184139556616,19.27370435518337,20.698101474624632,10.119956995502841,8.03381834110757,8.643793446034833,0.6263979162482759,0.060958360125567136,0.332009037936959
1995.0,ANZ,CAN,8.08524036047097,16.89134753726988,17.88159802235991,10.117258482774272,10.23848944705122,9.481305800630583,1.268888373231632,0.06086474291373698,1.0
1995.0,ANZ,CHI,8.912338567117548,18.234316273585883,21.63838731350792,10.12486975526822,7.567529504381144,8.807642844622805,1.2551269708992647,0.06861920561113673,0.30236588045017115
1995.0,ANZ,JPK,8.089421122785533,17.584494717829827,19.65416189876174,10.117258482774272,10.098395151069095,8.79963711391713,1.3104502396695312,0.06086474291373698,0.0
1995.0,ANZ,USA,9.509273908637901,16.89134753726988,20.08900527934572,10.117258482774272,10.43459626468135,9.49333875056972,1.0569220502730101,0.06086474291373698,1.0
1995.0,MDE,SAS,11.85843247908293,20.267072329078204,23.228720239705165,9.420746226927669,7.250812598393209,8.26986329608386,0.05077108826749906,0.03128605188470309,0.2757118161966619
1995.0,MDE,EEU,10.00600803912653,21.16594842358534,20.748160038972365,9.274097972205146,9.114115341861877,7.95578221199522,1.0132833409492468,0.09945609756097562,0.0
1995.0,MDE,MAF,10.519100127503295,20.26910697062161,20.9639464471722,9.284104541616543,8.25894642873423,8.001340045287588,1.6961937353369598,0.061713947827975305,0.9810224441462869
1995.0,MDE,SIS,5.500441550638171,20.657643080237825,18.788683963002274,9.470022280620508,8.444429786665982,9.271242759873372,5.4092614485800885,0.07274841952213419,0.0
1995.0,MDE,WEU,12.029484620583979,21.878012098838767,22.069419108656707,9.283560853726957,10.145173715284592,8.370551703078302,0.40029657031881527,0.06086474291373698,0.001983505903041946
1995.0,MDE,SSA,9.256880387411078,21.311471528489047,21.666434501906554,9.492526026353323,7.649529626483892,8.29444742682584,2.0131514568102347,0.033171842173157697,0.577912172959634
1995.0,MDE,LAM,8.017966703493599,20.946022414195813,21.706722943624214,9.297605771147328,8.922200319635206,9.397306432178416,4.367195350827781,0.06180897405438803,0.0
1995.0,MDE,FSU,9.870127233677882,21.359395072741343,21.609537342880298,9.198638982230149,8.733001497775135,7.310146271753223,0.5026742363535807,0.04824421370116481,0.004032579075568396
1995.0,MDE,ANZ,9.572090415781664,19.575959790061667,19.193932630263927,9.284104541616541,10.11725848277427,9.166142318329253,1.0139218463989246,0.06086474291373698,0.0
1995.0,MDE,CAM,6.76272950693188,20.672827513808862,20.834860011716497,9.265711020681888,9.09338060344906,9.638703602656667,2.660070593909582,0.035597823757963686,0.0
1995.0,MDE,SEA,11.373272516655001,20.98141739116665,22.185391390052086,9.321895420682015,8.091957439615989,8.867534190601436,2.621378647794783,0.036674780405566695,0.0
1995.0,MDE,CAN,10.16595950351291,18.88281260950172,19.491035934794013,9.284104541616541,10.23848944705122,9.489440460623682,1.007676370580238,0.06086474291373698,0.0
1995.0,MDE,CHI,8.2559323179889,19.822141516414757,23.246934216766565,9.349568607534831,7.56546889198884,9.009060667781581,1.7801343174773774,0.08285893381663913,0.0
1995.0,MDE,JPK,8.264414834972337,19.575959790061667,21.26359981119584,9.284104541616541,10.098395151069095,9.245876851761006,0.42248903448829683,0.06086474291373698,0.0
1995.0,MDE,USA,11.447757412385977,18.88281260950172,21.698443191779823,9.284104541616541,10.43459626468135,9.498724358677896,0.7222858498080815,0.06086474291373698,0.0
1995.0,CAM,SAS,4.063885354737392,19.595994262230732,22.63442165825429,9.127748628806224,7.24139146996402,9.865302502621333,0.0,0.050842781944377365,0.6713615248208953
1995.0,CAM,EEU,5.0330488889331555,20.831091050539346,20.140732226960242,9.09790673443871,9.157675842066604,9.458245710966906,1.4656744351719477,0.0771722199651482,0.0
1995.0,CAM,MAF,3.0155349008501706,19.576001229757722,20.109410883750858,9.128701125268789,8.211416851710101,9.422496168340915,3.1733567035817636,0.056406576017167455,0.0
1995.0,CAM,SIS,6.63200177739563,20.610754581132866,18.82904047858397,9.024985587147277,8.33715824219942,8.49410944847255,3.0288051914775926,0.07274841952213419,0.8324257664061909
1995.0,CAM,WEU,8.906935339059165,21.578167668867987,21.822177662748793,9.034552360883998,10.146611730795387,9.32835119362513,1.3211376651249358,0.06086474291373698,0.4526431081027762
1995.0,CAM,SSA,3.916015026697684,20.759021053157273,20.603191750085323,9.129337365030947,7.991584461522199,9.450738573869044,0.8462891355072294,0.049109087652403904,0.07751998626987384
1995.0,CAM,LAM,7.9966538754626075,20.85495225202107,21.4814317601941,9.025687777087816,8.91775300436156,8.29758043092895,2.077832933387285,0.06180897405438803,0.8865194322316969
1995.0,CAM,FSU,4.619073091157083,20.576131948425513,21.08085271794412,9.115207599216363,8.816771752277996,9.639713665796673,1.844018836713666,0.04824421370116481,0.0
1995.0,CAM,ANZ,6.826978968954849,19.309359752675615,18.927463454145826,9.046872009525593,10.12486975526822,9.443519348111428,0.9724187806480432,0.06086474291373698,0.01803528394565863
1995.0,CAM,MDE,5.270946169751904,20.64081083878835,20.55092778194061,9.08112152540525,9.22833657285778,9.638703602656667,0.8940192748875859,0.0796172838943218,0.0
1995.0,CAM,SEA,5.046002437933546,20.51935043054301,21.512847679389118,9.075544889734875,8.121331537696898,9.765733001671826,3.19953528136307,0.05535379556726832,0.14042237181337242
1995.0,CAM,CAN,9.045418557862098,18.640247811265468,19.2678923834798,9.030800552956904,10.23848944705122,7.664921952309475,1.1563927452293492,0.06086474291373698,0.022197994522580464
1995.0,CAM,CHI,6.138590611998276,19.38759266740357,23.022957789643204,9.010925892594607,7.556465655167348,9.712031567220215,1.9787250034453154,0.08285893381663913,0.01428929565060105
1995.0,CAM,JPK,5.629058928460264,19.33173197357604,20.906924867257107,9.031456184691008,10.098395151069095,9.570250263806704,0.9068314958827002,0.06086474291373698,0.0
1995.0,CAM,USA,13.649653356750264,18.640247811265468,21.47529964046561,9.030800552956904,10.43459626468135,7.603419171207397,0.9514784925632619,0.06086474291373698,0.00772828410280975
1995.0,SEA,SAS,9.981503592520768,21.73484558440093,23.239439425396444,8.054732164324891,7.237708979225765,8.100317551681107,0.8015105225025481,0.046628204550897764,0.06701052611442822
1995.0,SEA,EEU,6.783551675522831,21.991546836980802,20.255563675690333,7.960738575178088,9.235138311788802,9.135333983693592,1.7418881225129492,0.0771722199651482,0.0
1995.0,SEA,MAF,5.497168225293202,20.861968472367064,20.20678160675568,8.069004825251758,8.264926154789334,9.21550526218125,1.9952491159032324,0.056406576017167455,0.0
1995.0,SEA,SIS,5.5333894887275195,22.127029043917716,18.522979483152753,7.963738865725763,8.337208477822488,9.78175794936624,2.474951289933908,0.07274841952213419,0.6922031706107544
1995.0,SEA,WEU,10.492983866266588,22.98122215328992,22.152326294155873,8.041010711419068,10.147606053923994,9.286770517229634,1.1381904721215852,0.06086474291373698,0.1124212669517464
1995.0,SEA,SSA,5.878295849002344,22.01178879157692,20.480378405435378,7.9392506912748075,8.379915444032273,9.196657890814038,1.1418849705120329,0.049109087652403904,0.3515350265622922
1995.0,SEA,LAM,5.591732970847579,22.0093676056597,21.417760391390352,8.02441020351087,8.940433462228228,9.812928539701284,2.3284107252882413,0.06180897405438803,0.017951872783590315
1995.0,SEA,FSU,6.884486652042783,21.777299686217486,21.36622159688551,7.896891826697698,8.85626548230393,8.81014712694783,2.5769122603402828,0.04824421370116481,0.0
1995.0,SEA,ANZ,9.945070857186272,20.703059154110786,19.289242810068252,8.030623403298925,10.11725848277427,8.643793446034833,0.7031329178617375,0.06086474291373698,0.34619558170116665
1995.0,SEA,MDE,10.57710526848757,22.034835368194972,20.673151363266104,8.116560915844763,9.387054109222543,8.867534190601436,1.8026876846695923,0.0796172838943218,0.0
1995.0,SEA,CAM,6.302618975744905,21.67369414198765,20.658231705014096,7.969468099841534,9.13665954075609,9.765733001671826,2.4394204870944547,0.035597823757963686,0.1507747521280834
1995.0,SEA,CAN,10.293365137302578,20.00991197355084,19.58634611459834,8.030623403298925,10.23848944705122,9.840922124405104,1.3305611854681225,0.06086474291373698,0.6282635789779784
1995.0,SEA,CHI,10.69392930632512,21.14776529821878,23.342465336064677,8.02428693341623,7.566397674843343,7.401236982866592,1.919822995894181,0.0634211231200072,0.3116394897692452
1995.0,SEA,JPK,10.251493024971014,20.703059154110786,21.358909991000164,8.030623403298925,10.098395151069095,8.154473963333896,1.4097198007658263,0.06086474291373698,0.0
1995.0,SEA,USA,12.268034725491766,20.00991197355084,21.79375337158415,8.030623403298925,10.43459626468135,9.848875761234153,1.3229559846373293,0.06086474291373698,0.4616704179861111
1995.0,CAN,SAS,8.991860926788851,18.98021031102802,20.940973005875584,10.23848944705122,7.24500570624859,9.74792107867231,0.2508568020666772,0.04555443210136205,0.8000499199454345
1995.0,CAN,EEU,9.13903769207734,19.673357491587968,18.613801668755183,10.23848944705122,9.07550522359622,9.279382889137963,0.34232721051701764,0.0771722199651482,0.0
1995.0,CAN,MAF,7.310416459757567,18.574745202919857,18.661361354178155,10.23848944705122,8.25894642873423,9.233914886748504,0.32635278476783947,0.056406576017167455,0.0
1995.0,CAN,SIS,8.838029536400176,20.07882259969613,16.979180348916717,10.23848944705122,8.393328060792726,8.015224383546391,0.3050238850682433,0.0813213557607672,0.9014095834950161
1995.0,CAN,WEU,10.797234062375356,20.184183115353957,19.76710792540452,10.23848944705122,10.145234378684867,9.1220910771147,0.49146813560235886,0.06086474291373698,0.4413251600360661
1995.0,CAN,SSA,8.105428281159545,20.8773302959139,20.058585456785725,10.23848944705122,7.389133269387606,9.306065624071747,0.1565577653495393,0.06400757086393558,0.778433837192103
1995.0,CAN,LAM,8.39741817307906,19.58634611459834,19.52006386212173,10.23848944705122,8.912838572529788,7.997959068959283,0.33433776475747623,0.09536153846153844,0.23704678645779792
1995.0,CAN,FSU,8.699914668231518,19.896501042902177,19.48627295440186,10.23848944705122,8.626926661930556,9.494985491039687,0.33826931924069714,0.04824421370116481,0.0
1995.0,CAN,ANZ,8.085055511892238,17.88159802235991,16.89134753726988,10.23848944705122,10.117258482774272,9.481305800630583,0.4429915885406414,0.06086474291373698,1.0
1995.0,CAN,MDE,8.351327491253501,19.491035934794013,18.88281260950172,10.23848944705122,9.284104541616541,9.489440460623682,0.3789965753331443,0.08947592592592592,0.0
1995.0,CAN,CAM,8.17154296560923,19.2678923834798,18.640247811265468,10.23848944705122,9.030800552956904,7.664921952309475,0.33150074783557554,0.035597823757963686,0.052056986261291835
1995.0,CAN,SEA,9.600204413855696,19.58634611459834,20.00991197355084,10.23848944705122,8.030623403298925,9.840922124405104,0.2993715520462138,0.0426839537987698,0.5180289205194528
1995.0,CAN,CHI,9.841165240458738,18.574745202919857,20.946159993164247,10.23848944705122,7.567572555697694,9.833335992939672,0.4356600290797334,0.05747878787878787,0.38096678808572404
1995.0,CAN,JPK,8.064070277778535,17.88159802235991,18.961014718201795,10.23848944705122,10.098395151069095,9.708618613705532,0.486382560239854,0.06086474291373698,0.0
1995.0,CAN,USA,11.00291284396125,17.188450841799966,19.395858098785776,10.23848944705122,10.43459626468135,5.422633163023784,0.519540005795218,0.06086474291373698,1.0
1995.0,CHI,SAS,8.347400815599022,22.735929541157,22.05930599179755,7.5528184381957555,7.231559425516224,8.360690282887289,3.8145694457208648,0.050842781944377365,0.0998441676091954
1995.0,CHI,EEU,7.1098794630722715,23.022552512838725,19.42331145247738,7.5213380105675425,9.177106866319292,9.272477020727932,3.1955325251235536,0.0771722199651482,0.0
1995.0,CHI,MAF,2.760009940032921,20.94585145824661,19.0466304153974,7.563522656916028,8.157325884749591,9.31989803444496,4.505914234778942,0.056406576017167455,0.0
1995.0,CHI,SIS,6.821325550983749,23.426483263047626,17.729724461621203,7.511267418593675,8.389362197563232,9.799016178987674,4.439545724058991,0.07274841952213419,0.007893240227429578
1995.0,CHI,WEU,9.924886943542019,23.9415870929097,21.13950268433404,7.563392476744888,10.147732152176932,9.408738245763214,2.24030565767672,0.06086474291373698,0.08126184160376627
1995.0,CHI,SSA,6.852453963197047,23.773490020919578,19.62509416519241,7.50215200845939,8.336268658434477,9.230157560975067,1.128203416110487,0.049109087652403904,0.04341032041797206
1995.0,CHI,LAM,7.708769830411089,23.247707926958494,20.786342114526768,7.550742699632902,8.92319748242235,9.751390018148827,4.140721279548625,0.06180897405438803,0.00195446365181597
1995.0,CHI,FSU,9.13082086074485,23.340562273526977,20.632438728942113,7.5133876316836,8.753400061513382,8.99377329920376,4.226812077813186,0.04824421370116481,0.0
1995.0,CHI,ANZ,9.33110562307103,21.639307173724195,18.27764189838977,7.567572555697694,10.117258482774272,8.807642844622805,2.107854280042215,0.06086474291373698,0.18520426607932738
1995.0,CHI,MDE,6.922643891475888,23.142735786710475,19.492672520074677,7.564403790923464,9.535647685871155,9.009060667781581,2.910844009189485,0.0796172838943218,0.0
1995.0,CHI,CAM,6.70196036600254,23.022851089013574,19.873256803649078,7.5388073684842265,9.124855297451264,9.712031567220215,3.4809750289530745,0.035597823757963686,0.010870926675651368
1995.0,CHI,SEA,10.339876226964414,23.343497510600685,21.25620655748298,7.566813755005787,8.068470342326043,7.401236982866592,3.054407794695223,0.05535379556726832,0.5681195759465162
1995.0,CHI,CAN,10.203288395155452,20.946159993164247,18.574745202919857,7.567572555697694,10.23848944705122,9.833335992939672,2.3142250979198074,0.06086474291373698,0.19810140762177691
1995.0,CHI,JPK,10.283532283297381,21.639307173724195,20.347309079321683,7.567572555697694,10.098395151069095,7.690013041261008,3.292468643796512,0.06086474291373698,0.002633594232249535
1995.0,CHI,USA,11.267541417170069,20.946159993164247,20.782152459905667,7.567572555697694,10.43459626468135,9.826153414023755,2.9074823427718792,0.06086474291373698,0.07817930227160994
1995.0,JPK,SAS,6.750867523444993,20.75277418742985,21.63412018643553,10.098395151069095,7.245005706248589,8.773119471365995,1.165581449659156,0.09750776699029126,0.0
1995.0,JPK,EEU,5.38081858805978,20.97221669953862,18.95550127160075,10.123111909032122,9.157970535394409,9.452883962691994,1.517348649879138,0.0771722199651482,0.0
