year,originregion,destinationregion,fe_originregion,fe_destinationregion,fe_year
2000.0,MAF,ANZ,-50.79847297081287,4.284422083802838,-0.06544892438563821
2000.0,MAF,MDE,-50.79847297081287,0.538108062508222,-0.06544892438563821
2000.0,MAF,CAM,-50.79847297081287,-1.2195564462397606,-0.06544892438563821
2000.0,MAF,SEA,-50.79847297081287,-1.274379777422979,-0.06544892438563821
2000.0,MAF,CAN,-50.79847297081287,4.940390629489466,-0.06544892438563821
2000.0,MAF,CHI,-50.79847297081287,-2.0795528727899573,-0.06544892438563821
2000.0,MAF,JPK,-50.79847297081287,0.2900013850747776,-0.06544892438563821
2000.0,MAF,USA,-50.79847297081287,2.9288888832303517,-0.06544892438563821
2000.0,SIS,SAS,-50.27493404186164,-2.8094238527720385,-0.06544892438563821
2000.0,SIS,EEU,-50.27493404186164,-0.3804962121753839,-0.06544892438563821
2000.0,SIS,MAF,-50.27493404186164,-0.3479130013600269,-0.06544892438563821
2000.0,SIS,WEU,-50.27493404186164,-0.7610671624940579,-0.06544892438563821
2000.0,SIS,SSA,-50.27493404186164,-2.4028764846261303,-0.06544892438563821
2000.0,SIS,LAM,-50.27493404186164,-1.9530835116355334,-0.06544892438563821
2000.0,SIS,FSU,-50.27493404186164,-1.651160050728226,-0.06544892438563821
2000.0,SIS,ANZ,-50.27493404186164,4.284422083802838,-0.06544892438563821
2000.0,SIS,MDE,-50.27493404186164,0.538108062508222,-0.06544892438563821
2000.0,SIS,CAM,-50.27493404186164,-1.2195564462397606,-0.06544892438563821
2000.0,SIS,SEA,-50.27493404186164,-1.274379777422979,-0.06544892438563821
2000.0,SIS,CAN,-50.27493404186164,4.940390629489466,-0.06544892438563821
2000.0,SIS,CHI,-50.27493404186164,-2.0795528727899573,-0.06544892438563821
2000.0,SIS,JPK,-50.27493404186164,0.2900013850747776,-0.06544892438563821
2000.0,SIS,USA,-50.27493404186164,2.9288888832303517,-0.06544892438563821
2000.0,WEU,SAS,-52.40586729527381,-2.8094238527720385,-0.06544892438563821
2000.0,WEU,EEU,-52.40586729527381,-0.3804962121753839,-0.06544892438563821
2000.0,WEU,MAF,-52.40586729527381,-0.3479130013600269,-0.06544892438563821
2000.0,WEU,SIS,-52.40586729527381,1.8976983281384747,-0.06544892438563821
2000.0,WEU,SSA,-52.40586729527381,-2.4028764846261303,-0.06544892438563821
2000.0,WEU,LAM,-52.40586729527381,-1.9530835116355334,-0.06544892438563821
2000.0,WEU,FSU,-52.40586729527381,-1.651160050728226,-0.06544892438563821
2000.0,WEU,ANZ,-52.40586729527381,4.284422083802838,-0.06544892438563821
2000.0,WEU,MDE,-52.40586729527381,0.538108062508222,-0.06544892438563821
2000.0,WEU,CAM,-52.40586729527381,-1.2195564462397606,-0.06544892438563821
2000.0,WEU,SEA,-52.40586729527381,-1.274379777422979,-0.06544892438563821
2000.0,WEU,CAN,-52.40586729527381,4.940390629489466,-0.06544892438563821
2000.0,WEU,CHI,-52.40586729527381,-2.0795528727899573,-0.06544892438563821
2000.0,WEU,JPK,-52.40586729527381,0.2900013850747776,-0.06544892438563821
2000.0,WEU,USA,-52.40586729527381,2.9288888832303517,-0.06544892438563821
2000.0,SSA,SAS,-53.71505603267154,-2.8094238527720385,-0.06544892438563821
2000.0,SSA,EEU,-53.71505603267154,-0.3804962121753839,-0.06544892438563821
2000.0,SSA,MAF,-53.71505603267154,-0.3479130013600269,-0.06544892438563821
2000.0,SSA,SIS,-53.71505603267154,1.8976983281384747,-0.06544892438563821
2000.0,SSA,WEU,-53.71505603267154,-0.7610671624940579,-0.06544892438563821
2000.0,SSA,LAM,-53.71505603267154,-1.9530835116355334,-0.06544892438563821
2000.0,SSA,FSU,-53.71505603267154,-1.651160050728226,-0.06544892438563821
2000.0,SSA,ANZ,-53.71505603267154,4.284422083802838,-0.06544892438563821
2000.0,SSA,MDE,-53.71505603267154,0.538108062508222,-0.06544892438563821
2000.0,SSA,CAM,-53.71505603267154,-1.2195564462397606,-0.06544892438563821
2000.0,SSA,SEA,-53.71505603267154,-1.274379777422979,-0.06544892438563821
2000.0,SSA,CAN,-53.71505603267154,4.940390629489466,-0.06544892438563821
2000.0,SSA,CHI,-53.71505603267154,-2.0795528727899573,-0.06544892438563821
2000.0,SSA,JPK,-53.71505603267154,0.2900013850747776,-0.06544892438563821
2000.0,SSA,USA,-53.71505603267154,2.9288888832303517,-0.06544892438563821
2000.0,LAM,SAS,-52.51158900515409,-2.8094238527720385,-0.06544892438563821
2000.0,LAM,EEU,-52.51158900515409,-0.3804962121753839,-0.06544892438563821
2000.0,LAM,MAF,-52.51158900515409,-0.3479130013600269,-0.06544892438563821
2000.0,LAM,SIS,-52.51158900515409,1.8976983281384747,-0.06544892438563821
2000.0,LAM,WEU,-52.51158900515409,-0.7610671624940579,-0.06544892438563821
2000.0,LAM,SSA,-52.51158900515409,-2.4028764846261303,-0.06544892438563821
2000.0,LAM,FSU,-52.51158900515409,-1.651160050728226,-0.06544892438563821
2000.0,LAM,ANZ,-52.51158900515409,4.284422083802838,-0.06544892438563821
2000.0,LAM,MDE,-52.51158900515409,0.538108062508222,-0.06544892438563821
2000.0,LAM,CAM,-52.51158900515409,-1.2195564462397606,-0.06544892438563821
2000.0,LAM,SEA,-52.51158900515409,-1.274379777422979,-0.06544892438563821
2000.0,LAM,CAN,-52.51158900515409,4.940390629489466,-0.06544892438563821
2000.0,LAM,CHI,-52.51158900515409,-2.0795528727899573,-0.06544892438563821
2000.0,LAM,JPK,-52.51158900515409,0.2900013850747776,-0.06544892438563821
2000.0,LAM,USA,-52.51158900515409,2.9288888832303517,-0.06544892438563821
2000.0,FSU,SAS,-53.230665169612344,-2.8094238527720385,-0.06544892438563821
2000.0,FSU,EEU,-53.230665169612344,-0.3804962121753839,-0.06544892438563821
2000.0,FSU,MAF,-53.230665169612344,-0.3479130013600269,-0.06544892438563821
2000.0,FSU,SIS,-53.230665169612344,1.8976983281384747,-0.06544892438563821
2000.0,FSU,WEU,-53.230665169612344,-0.7610671624940579,-0.06544892438563821
2000.0,FSU,SSA,-53.230665169612344,-2.4028764846261303,-0.06544892438563821
