period,scen,fundregion,popmig,inmig,outmig,index
2035,SSP2,CAM,213014.75251521595,313.1011845014013,2446.333951511703,9
2035,SSP2,LAM,476399.4635185704,742.1535187019113,1540.9227069305202,10
2035,SSP2,SAS,2.1283940169515265e6,2747.5414941925,6560.201646594827,11
2035,SSP2,SEA,772129.5318314156,1786.4586640350785,3008.2276271939027,12
2035,SSP2,CHI,1.4132763696002872e6,647.920415823642,1326.732977439467,13
2035,SSP2,MAF,234460.59682635457,215.4855870847343,1412.4698943512158,14
2035,SSP2,SSA,1.5504121264978019e6,4538.633908168824,7678.268348473395,15
2035,SSP2,SIS,47649.614241769326,126.58459259933807,749.7647203039661,16
2040,SSP2,USA,374850.7825477007,6195.078915127643,1051.8077396789615,1
2040,SSP2,CAN,42211.5558467305,1197.3310525496292,279.66339803422267,2
2040,SSP2,WEU,435285.49142037064,8041.0929499974845,3299.8404306375924,3
2040,SSP2,JPK,164672.82073400603,663.5752216684265,316.7662394411957,4
2040,SSP2,ANZ,35590.483341360414,1091.2218284259413,358.0327515855456,5
2040,SSP2,EEU,102337.7622844843,609.2112343666506,1151.8180280185793,6
2040,SSP2,FSU,293846.27377352014,3792.8545429966125,2905.0514599642993,7
2040,SSP2,MDE,436113.0428830928,5381.092825704535,3675.2716926099647,8
2040,SSP2,CAM,219235.82516450906,323.80817753698307,2503.49351937816,9
2040,SSP2,LAM,484441.0699594762,767.6124664443208,1569.2396424029134,10
2040,SSP2,SAS,2.195514726548519e6,2841.9380784936416,6845.326911957485,11
2040,SSP2,SEA,786057.531712902,1847.6386084589124,3066.9476087758962,12
2040,SSP2,CHI,1.3869103751643654e6,671.2102831155663,1305.7755025371794,13
2040,SSP2,MAF,243716.96314823296,222.84635571664347,1454.3584660191616,14
2040,SSP2,SSA,1.69279908224575e6,4691.67404093869,8340.059408517742,15
2040,SSP2,SIS,47993.68197167091,130.91612904953212,747.4944288398465,16
2045,SSP2,USA,383952.0217464582,6375.759027700548,1076.6237823005365,1
2045,SSP2,CAN,43250.412599556155,1232.31391191371,286.0819168643221,2
2045,SSP2,WEU,438095.9015372316,8277.067815205177,3317.168553868421,3
2045,SSP2,JPK,160069.9062044258,683.3551169682737,307.37248438718836,4
2045,SSP2,ANZ,36899.72812155785,1123.0675769275724,370.44745491485685,5
2045,SSP2,EEU,99114.57283491622,627.0680743181713,1103.0991145534058,6
2045,SSP2,FSU,293076.0560231696,3904.7252114064245,2889.7012004117014,7
2045,SSP2,MDE,454061.7488209376,5539.465176904731,3824.170324027338,8
2045,SSP2,CAM,224183.44357430455,333.2977081167046,2545.401814102848,9
2045,SSP2,LAM,489778.49240777123,790.182362497988,1589.1661318988688,10
2045,SSP2,SAS,2.249851182477355e6,2926.3979082054375,7093.518785992221,11
2045,SSP2,SEA,795172.6892495122,1901.8697349923334,3107.4951029824024,12
2045,SSP2,CHI,1.3542674315029115e6,691.9737494418333,1280.5320711390773,13
2045,SSP2,MAF,251952.82430349864,229.36550155741085,1490.0224832606543,14
2045,SSP2,SSA,1.8310327189362326e6,4826.938297067575,8967.958395767391,15
2045,SSP2,SIS,48048.347877779524,134.7531898976013,740.6185636537217,16
2050,SSP2,USA,392843.63974383194,6528.838215745749,1102.0034238138396,1
2050,SSP2,CAN,44287.668357751856,1262.1917134967593,292.85409809695835,2
2050,SSP2,WEU,440441.9728629779,8478.7997419007,3331.9723194983335,3
2050,SSP2,JPK,155301.8597521576,700.2935709789185,297.4610938607535,4
2050,SSP2,ANZ,38210.212021431595,1150.271755254019,382.96964658503936,5
2050,SSP2,EEU,95935.147257324,642.3387000765251,1055.6583253039373,6
2050,SSP2,FSU,292240.83747351693,4000.2576663399736,2872.8695833440024,7
2050,SSP2,MDE,469478.2862643686,5674.977391656253,3950.01819090848,8
2050,SSP2,CAM,227833.0834551613,341.4198694392546,2571.848603147549,9
2050,SSP2,LAM,492385.2746685081,809.5065979169343,1600.730340914644,10
2050,SSP2,SAS,2.292003871682574e6,2999.357761448335,7302.455160580886,11
2050,SSP2,SEA,799827.1261796004,1948.2828593948643,3131.907189298714,12
2050,SSP2,CHI,1.3147194514078216e6,709.9037686267584,1251.563141667422,13
2050,SSP2,MAF,258867.71477927465,234.93993991302776,1517.9570156906168,14
2050,SSP2,SSA,1.9623252745354534e6,4942.299509057477,9549.401833970147,15
2050,SSP2,SIS,47815.815309762154,138.03490193706017,729.3789882938587,16
2055,SSP2,USA,401975.06806281145,6651.492770570825,1129.279064854541,1
2055,SSP2,CAN,45349.696630980754,1286.4937867411102,300.25126662718327,2
2055,SSP2,WEU,442245.6181491162,8643.124405903478,3345.1625907548237,3
2055,SSP2,JPK,150421.14361553977,714.1374515072689,287.12556161429114,4
2055,SSP2,ANZ,39511.896814999185,1172.4109870920988,395.56577383376924,5
2055,SSP2,EEU,92785.53423337014,654.7867769143274,1008.8948880713795,6
2055,SSP2,FSU,290871.8617485296,4078.095561314239,2848.2567883832817,7
2055,SSP2,MDE,482032.321285114,5785.463271621146,4051.2757811672277,8
2055,SSP2,CAM,230124.56254675146,348.04766026722547,2582.764156106954,9
2055,SSP2,LAM,492422.5894469633,825.2822509494055,1604.2021443976996,10
2055,SSP2,SAS,2.3218703130472144e6,3059.4369783131588,7470.445962831856,11
2055,SSP2,SEA,800492.4747525871,1986.1426514719149,3141.847880264613,12
2055,SSP2,CHI,1.268065229626837e6,724.7326113667023,1219.3469529929723,13
2055,SSP2,MAF,264183.57872818515,239.4815304345498,1536.2042840642584,14
2055,SSP2,SSA,2.0845811414085587e6,5035.9571087807035,10075.543562235142,15
2055,SSP2,SIS,47299.06891862157,140.70969294180642,714.28910077216,16
2060,SSP2,USA,411592.5941497623,6743.080222609664,1158.621129993789,1
2060,SSP2,CAN,46468.567616681874,1305.1030286460914,308.35044700853894,2
2060,SSP2,WEU,443744.02302348654,8769.199395565513,3360.2850874052606,3
2060,SSP2,JPK,145361.40164554972,724.8278804327241,276.45933728881835,4
2060,SSP2,ANZ,40797.09941152377,1189.381116117444,408.2053716506473,5
2060,SSP2,EEU,89597.76669580619,664.3541576055873,962.0237567448373,6
2060,SSP2,FSU,288803.83327564603,4137.95768557344,2813.733378036209,7
2060,SSP2,MDE,491751.5191494673,5870.365183277523,4129.6604993819265,8
2060,SSP2,CAM,231041.05437652246,353.14983866260167,2577.9924323432424,9
2060,SSP2,LAM,490107.53403797204,837.4312806356596,1600.0081932317487,10
2060,SSP2,SAS,2.3394430201676637e6,3106.3750510779364,7594.733168615675,11
2060,SSP2,SEA,797667.4723866759,2015.264318361086,3138.5175525810264,12
2060,SSP2,CHI,1.21603041408737e6,736.3637822607025,1185.3236788155068,13
2060,SSP2,MAF,267903.6803766848,242.9674959273376,1544.3469175412552,14
2060,SSP2,SSA,2.1964174090990354e6,5107.498803276682,10540.214007839855,15
2060,SSP2,SIS,46528.02104889017,142.76462430146583,696.085853987843,16
2065,SSP2,USA,421716.435133548,6805.489738928614,1188.7952038859328,1
2065,SSP2,CAN,47662.75511770888,1318.3121906506824,316.89392979539736,2
2065,SSP2,WEU,445506.4020766573,8858.913915881745,3381.2596199876007,3
2065,SSP2,JPK,140105.24032283516,732.5233461510114,265.731345692737,4
2065,SSP2,ANZ,42067.872273007495,1201.4464150540664,420.77299657067897,5
2065,SSP2,EEU,86329.03405346422,671.1878564128715,915.3856390448619,6
2065,SSP2,FSU,286226.88033894286,4180.753346340657,2772.2712235688764,7
2065,SSP2,MDE,498934.64114033134,5931.04570145882,4188.299357996287,8
2065,SSP2,CAM,230615.72412988223,356.80434529360446,2558.6699484406645,9
2065,SSP2,LAM,485751.1981325614,846.1363537957714,1588.8428019308387,10
2065,SSP2,SAS,2.345214226394694e6,3140.9714530541164,7675.720658995127,11
2065,SSP2,SEA,791788.9733426401,2036.0872503192097,3122.7138096867143,12
2065,SSP2,CHI,1.1614046000524394e6,744.9256445212767,1150.589350309278,13
2065,SSP2,MAF,270180.5187864643,245.45339982867273,1543.445060008102,14
2065,SSP2,SSA,2.2966343172732126e6,5158.115459288071,10939.243701707745,15
2065,SSP2,SIS,45548.96250765332,144.2318288321463,675.4134666471433,16
2070,SSP2,USA,432030.14265208505,6841.552222605545,1218.5134624085808,1
2070,SSP2,CAN,48917.22295217477,1326.5924519054704,325.49310640890064,2
2070,SSP2,WEU,448080.5002491652,8915.35876986348,3409.6532546594126,3
2070,SSP2,JPK,134751.12637477522,737.4649220779137,255.3420026926686,4
2070,SSP2,ANZ,43326.64928969904,1209.02870922478,433.1167755483659,5
2070,SSP2,EEU,83049.86895885984,675.519584630163,871.0331367887749,6
2070,SSP2,FSU,283381.8928418519,4207.849927888905,2729.7353499083742,7
2070,SSP2,MDE,503873.5265825175,5969.444912728885,4230.200722994102,8
2070,SSP2,CAM,228966.9538543626,359.132637544854,2527.006234386792,9
2070,SSP2,LAM,479685.53965300875,851.6865175831367,1571.5619244028449,10
2070,SSP2,SAS,2.3397842419340624e6,3164.2942211562054,7714.808794723745,11
2070,SSP2,SEA,783214.1472024014,2049.3253972676994,3094.560400849244,12
2070,SSP2,CHI,1.1070983327044684e6,750.6567704806253,1116.0204241301344,13
2070,SSP2,MAF,271144.79296866874,247.02237457053184,1535.6233089704128,14
2070,SSP2,SSA,2.38415419108401e6,5189.634472204617,11268.753126035846,15
2070,SSP2,SIS,44406.75867055519,145.16090065831685,653.0461717111534,16
2075,SSP2,USA,442212.83895140624,6853.778574680121,1246.690030930772,1
2075,SSP2,CAN,50194.66737615326,1330.3554109798783,333.95496716135716,2
2075,SSP2,WEU,451640.34674007306,8941.318650001409,3444.2469723836543,3
2075,SSP2,JPK,129549.89739610578,739.8678666310486,245.64128789420522,4
2075,SSP2,ANZ,44569.761187099866,1212.500157224892,445.0988803352434,5
2075,SSP2,EEU,79948.11058318336,677.5550491859341,830.7448195324764,6
2075,SSP2,FSU,280673.5834094743,4220.429381772118,2691.447623918183,7
2075,SSP2,MDE,506900.95435622253,5987.447708048252,4258.469718285887,8
2075,SSP2,CAM,226280.03689518268,360.24359396286076,2485.2592458696054,9
2075,SSP2,LAM,472101.2682923459,854.3431250821673,1549.0558868057574,10
2075,SSP2,SAS,2.3243405747938436e6,3177.2276202664484,7714.098656415861,11
2075,SSP2,SEA,772162.7815700088,2055.6055266234875,3054.868466403501,12
2075,SSP2,CHI,1.0543224443524575e6,753.7661500204375,1082.726346355076,13
2075,SSP2,MAF,270989.02501840354,247.75265385479742,1522.6757970904475,14
2075,SSP2,SSA,2.4580421756375153e6,5203.701532806058,11524.99056393325,15
2075,SSP2,SIS,43147.159353460724,145.5969253349538,629.3863591317548,16
2080,SSP2,USA,451945.15068401856,6844.290142714647,1273.4689926219667,1
2080,SSP2,CAN,51463.89225372177,1329.9975524129943,342.32882671458714,2
2080,SSP2,WEU,455995.4270634529,8939.47703728845,3483.225491419521,3
2080,SSP2,JPK,124773.65776668017,739.943801109072,236.85776135229742,4
2080,SSP2,ANZ,45785.243594710286,1212.221224573403,456.5908028278508,5
2080,SSP2,EEU,77166.43674600951,677.4933297274016,794.9517545186515,6
2080,SSP2,FSU,278441.0105596246,4219.747901408777,2658.6473038688655,7
2080,SSP2,MDE,508322.76204088086,5986.696790116798,4274.775700733446,8
2080,SSP2,CAM,222738.016232626,360.24327413463266,2434.3895070612343,9
2080,SSP2,LAM,463227.91164742684,854.3508270475091,1522.2376727233202,10
2080,SSP2,SAS,2.300002915398444e6,3180.591566448141,7678.397278502542,11
2080,SSP2,SEA,758900.0865891469,2055.539329587333,3006.222589659192,12
2080,SSP2,CHI,1.0032849811511236e6,754.4641720788608,1051.6921189743878,13
2080,SSP2,MAF,269865.2724987551,247.71485478525358,1505.8848512871564,14
2080,SSP2,SSA,2.517621811848287e6,5201.865828788937,11707.104000154275,15
2080,SSP2,SIS,41790.415158218544,145.58205977473907,604.579717219252,16
2085,SSP2,USA,461216.8867479159,6814.472662467126,1299.427557946694,1
2085,SSP2,CAN,52713.19467820398,1325.7983402778023,350.7700681074363,2
2085,SSP2,WEU,460889.330621812,8911.703652401502,3525.8931839531638,3
2085,SSP2,JPK,120549.74699676417,737.8468438883309,229.00217226291915,4
2085,SSP2,ANZ,46954.39624250621,1208.4444322955944,467.77957365314205,5
2085,SSP2,EEU,74714.47677193276,675.4742351515403,763.6233439239812,6
2085,SSP2,FSU,276643.24408881005,4206.745498018308,2629.24051251453,7
2085,SSP2,MDE,508435.5382633696,5968.217540192435,4280.394431215142,8
2085,SSP2,CAM,218422.8296417919,359.2046182674938,2375.6320394515146,9
2085,SSP2,LAM,453550.38054188923,851.8845400731226,1491.867983161289,10
2085,SSP2,SAS,2.2678799464322547e6,3174.927236774489,7610.274798384101,11
2085,SSP2,SEA,743848.00034732,2049.5575923290567,2950.8147516782406,12
2085,SSP2,CHI,954292.6498343383,752.8963458928816,1024.1319120318667,13
2085,SSP2,MAF,267922.18642945884,246.95584717582548,1485.2342945338198,14
2085,SSP2,SSA,2.562632302833911e6,5185.180727227916,11816.658638921977,15
2085,SSP2,SIS,40346.682900464664,145.14505537029768,578.6056880809942,16
2090,SSP2,USA,470128.6769208862,6765.641400439749,1325.731023831186,1
2090,SSP2,CAN,53952.49464414299,1318.055325263742,359.4464518311284,2
2090,SSP2,WEU,466203.80321208807,8860.015449069962,3571.9557042964007,3
2090,SSP2,JPK,116809.78568514559,733.7505966914886,221.9786206443439,4
2090,SSP2,ANZ,48086.35661531397,1201.4410391546598,479.00372608552897,5
2090,SSP2,EEU,72582.3244654187,671.6509627306808,735.9977670956164,6
2090,SSP2,FSU,275172.3134121826,4182.4712847817555,2599.3811659367416,7
2090,SSP2,MDE,507557.24134102854,5933.366570546966,4274.877023138352,8
2090,SSP2,CAM,213412.50104791307,357.20780204752344,2310.359375930764,9
2090,SSP2,LAM,443231.7535506803,847.1339620644002,1458.8448002419882,10
2090,SSP2,SAS,2.229022521773929e6,3160.861889111351,7512.832832299643,11
2090,SSP2,SEA,727435.0313565317,2038.1185680227845,2890.7570194929417,12
2090,SSP2,CHI,908423.1341669695,749.2409320756799,1000.1920156920854,13
2090,SSP2,MAF,265184.62606071465,245.5321088989603,1460.115521708111,14
2090,SSP2,SSA,2.593323217728414e6,5154.8043653694995,11859.186533700502,15
2090,SSP2,SIS,38809.774662175536,144.31856793615034,552.198701580157,16
2095,SSP2,USA,479051.5020112318,6698.623856061734,1352.9898823362507,1
2095,SSP2,CAN,55208.7756236072,1306.9464600919787,368.75121878169244,2
2095,SSP2,WEU,471911.65366807854,8785.694854085159,3620.37396372857,3
2095,SSP2,JPK,113445.75520057454,727.7662565200253,215.6707473747053,4
2095,SSP2,ANZ,49209.62263512202,1191.380753876761,490.4611824949946,5
2095,SSP2,EEU,70718.8123161836,666.1204523206374,711.1013402806533,6
2095,SSP2,FSU,273764.5190706677,4147.602121121331,2564.9381176570223,7
2095,SSP2,MDE,505753.2684895977,5883.109833452991,4257.569925512933,8
2095,SSP2,CAM,207822.5096457349,354.3031516744616,2240.4250288830963,9
2095,SSP2,LAM,432591.09532312234,840.2181431089105,1424.04354561961,10
2095,SSP2,SAS,2.184579074183735e6,3138.646139773162,7389.664703861832,11
2095,SSP2,SEA,710070.0410306124,2021.5023151725748,2827.599880166161,12
2095,SSP2,CHI,865911.3885270015,743.6276802465131,978.6915019935116,13
2095,SSP2,MAF,261600.69683006217,243.4820139219915,1429.599622469449,14
2095,SSP2,SSA,2.6107172924113367e6,5111.475646199919,11840.118960712667,15
2095,SSP2,SIS,37229.98602044871,143.1238028539515,525.8440878975676,16
2100,SSP2,USA,488229.9471629661,0.0,0.0,1
2100,SSP2,CAN,56546.288026091665,0.0,0.0,2
2100,SSP2,WEU,477907.58238709386,0.0,0.0,3
2100,SSP2,JPK,110376.77054648194,0.0,0.0,4
2100,SSP2,ANZ,50344.842091816754,0.0,0.0,5
2100,SSP2,EEU,69052.03454381767,0.0,0.0,6
2100,SSP2,FSU,272098.3297493758,0.0,0.0,7
2100,SSP2,MDE,502966.0043926104,0.0,0.0,8
2100,SSP2,CAM,201799.51662145514,0.0,0.0,9
2100,SSP2,LAM,421818.76052613894,0.0,0.0,10
2100,SSP2,SAS,2.135904738426961e6,0.0,0.0,11
2100,SSP2,SEA,692131.3607559126,0.0,0.0,12
2100,SSP2,CHI,825851.7182446674,0.0,0.0,13
2100,SSP2,MAF,257023.82826695935,0.0,0.0,14
2100,SSP2,SSA,2.615372379270991e6,0.0,0.0,15
2100,SSP2,SIS,35638.92704165059,0.0,0.0,16
2015,SSP3,USA,319906.91356200015,3295.3333065496486,601.0183899457846,1
2015,SSP3,CAN,35947.06824899994,637.8922102695565,159.96283043522254,2
2015,SSP3,WEU,417639.6639485538,4279.871627670468,2112.1217363337655,3
2015,SSP3,JPK,178560.66608100006,352.19012441723345,227.6559101924345,4
2015,SSP3,ANZ,28413.340061000043,581.4876432963703,192.3746950563436,5
2015,SSP3,EEU,115467.778619,324.41461645345777,907.7839497879442,6
2015,SSP3,FSU,293533.2287003336,2016.0336187398127,1938.9536584074845,7
2015,SSP3,MDE,319836.4064930641,2862.99359351366,1784.153480888924,8
2015,SSP3,CAM,176314.84297000009,172.48909487144502,1378.9273780673432,9
2015,SSP3,LAM,416151.84039000014,408.66188202931744,892.7387117653413,10
2015,SSP3,SAS,1.7435983427200012e6,1515.3446491878983,3419.186157176131,11
2015,SSP3,SEA,666053.4579182011,984.0892132144868,1715.0233035432184,12
2015,SSP3,CHI,1.4078805747460015e6,354.57919577346195,871.5795466135644,13
2015,SSP3,MAF,185966.89175866666,118.69557292226582,770.978507393023,14
2015,SSP3,SSA,992543.9245538912,2504.5375174645123,3308.1813399295634,15
2015,SSP3,SIS,43236.17417896006,69.71579288176055,471.1483999807783,16
2020,SSP3,USA,331069.9377260369,1759.0312091717128,311.0499818208139,1
2020,SSP3,CAN,37153.28246057473,340.18389218233966,82.60369804330031,2
2020,SSP3,WEU,421564.3153371787,2283.0583536687373,1066.31028764649,3
2020,SSP3,JPK,177596.7632653796,188.00225059072855,113.4028886502542,4
2020,SSP3,ANZ,29802.479574988814,310.0836611546805,100.80161330668741,5
2020,SSP3,EEU,114063.65356544254,173.02095934748215,445.6602644346813,6
2020,SSP3,FSU,297254.4279593805,1075.699128403511,987.2912046737209,7
2020,SSP3,MDE,348517.50982769526,1527.6163327517602,974.9029805028279,8
2020,SSP3,CAM,188940.12490645013,91.98353375009408,736.1108194985075,9
2020,SSP3,LAM,438091.0091858629,217.96198715124487,471.8614114330176,10
2020,SSP3,SAS,1.865774669798651e6,807.7446773157882,1855.1413803088212,11
2020,SSP3,SEA,703914.604806043,524.7869231314071,909.4098031018424,12
2020,SSP3,CHI,1.432064115445327e6,189.40875822612722,443.8141657634181,13
2020,SSP3,MAF,202588.026409121,63.30671849540749,417.51182274629133,14
2020,SSP3,SSA,1.141218614805806e6,1335.0980690927695,1904.096533243385,15
2020,SSP3,SIS,45300.44185878795,37.183634079318615,244.77363889636413,16
2025,SSP3,USA,341719.904142802,4.8675324119850965,0.9385886451456376,1
2025,SSP3,CAN,38150.70908058452,0.9404428398889076,0.23556513608679172,2
2025,SSP3,WEU,424559.43159741827,6.3137010833850615,2.832750579306618,3
2025,SSP3,JPK,175696.13574548232,0.5203541397672854,0.3065418912004695,4
2025,SSP3,ANZ,31014.090893610766,0.8572266870377602,0.27334369097845995,5
2025,SSP3,EEU,112807.65394882778,0.47841132070574754,1.0508376404627862,6
2025,SSP3,FSU,299517.98420202633,2.97505349837341,2.6990817350033303,7
2025,SSP3,MDE,376669.5574355231,4.230575054888524,2.6994811008453676,8
2025,SSP3,CAM,202686.3949339703,0.25434028468699144,2.0911642908781443,9
2025,SSP3,LAM,459604.7731847647,0.6027773811142689,1.113453069643257,10
2025,SSP3,SAS,1.9916751145250718e6,2.2334183381545407,5.8752332182758416,11
2025,SSP3,SEA,740989.5000160295,1.4506918577081271,2.5301836304065795,12
2025,SSP3,CHI,1.4489673746474055e6,0.5244926533103813,1.2388229035963683,13
2025,SSP3,MAF,218801.4542811528,0.17516511225869963,1.1688014700817124,14
2025,SSP3,SSA,1.3087182888478343e6,3.690361688202389,5.153464932369094,15
2025,SSP3,SIS,47526.298589972015,0.10284883829110104,0.47753715900565935,16
2030,SSP3,USA,350797.01135553414,5.227722624609371,0.9622718626468568,1
2030,SSP3,CAN,38732.17968994799,1.009039843612539,0.2380278533410746,2
2030,SSP3,WEU,425906.3078025679,6.7755297201058,2.8447536215853546,3
2030,SSP3,JPK,172970.0439898703,0.5587752249629958,0.3039104300079062,4
2030,SSP3,ANZ,31904.854328950983,0.9196860286318767,0.2838438377585185,5
2030,SSP3,EEU,111529.80716022509,0.5133083006372631,1.0294500953853756,6
2030,SSP3,FSU,300192.30405263614,3.1935683021271797,2.7316674567223824,7
2030,SSP3,MDE,403883.6072618632,4.541787191518449,2.9594714267905293,8
2030,SSP3,CAM,217151.63708785037,0.2728537580765896,2.247714408222169,9
2030,SSP3,LAM,479814.8099714052,0.6468084227088727,1.1937519127599254,10
2030,SSP3,SAS,2.1182307278604363e6,2.3953309201703243,6.3663374964080965,11
2030,SSP3,SEA,775466.330329254,1.5564233681860338,2.668841651708479,12
2030,SSP3,CHI,1.4509995917897045e6,0.5638052902122612,1.2392397860302231,13
2030,SSP3,MAF,234555.07407956664,0.18796680006935224,1.2685315808721178,14
2030,SSP3,SSA,1.493870148908069e6,3.9574219110098903,6.063552342123261,15
2030,SSP3,SIS,49869.430006607145,0.11035886713741223,0.5111962099190036,16
2035,SSP3,USA,358624.3435152131,5.576736828103635,0.9806497126620651,1
2035,SSP3,CAN,39048.89005978444,1.075399051632942,0.239419878685921,2
2035,SSP3,WEU,426494.4123223816,7.222170476336087,2.8535155918210617,3
2035,SSP3,JPK,169437.31341170258,0.5959585291245637,0.29810826454087996,4
2035,SSP3,ANZ,32623.93318285124,0.9800888450993659,0.29124033893756196,5
2035,SSP3,EEU,109903.05326155871,0.547052435235359,1.0078075082511488,6
2035,SSP3,FSU,300150.65438966494,3.405016148188575,2.7470839190871623,7
2035,SSP3,MDE,430570.70909300837,4.842683271034747,3.2037518112394228,8
2035,SSP3,CAM,231197.30915279457,0.2907518962033964,2.4022097061175667,9
2035,SSP3,LAM,497808.77891413483,0.6894014076494792,1.2740038398790297,10
2035,SSP3,SAS,2.2378271783027956e6,2.5523094360001424,6.851481037757177,11
2035,SSP3,SEA,805528.4925370902,1.6587260363887786,2.8007051221302723,12
2035,SSP3,CHI,1.4404505031836876e6,0.6020404498622611,1.2236076370144584,13
2035,SSP3,MAF,250024.34387982427,0.20033847768450352,1.3450192225756106,14
2035,SSP3,SSA,1.6921026743356064e6,4.215182039852417,7.007065020611085,15
2035,SSP3,SIS,52049.900538175054,0.11761954519660325,0.5404771379295341,16
2040,SSP3,USA,365132.88639446633,5.92739577439361,0.997283634206967,1
2040,SSP3,CAN,39154.218119276695,1.1420321651910519,0.2392732014297804,2
2040,SSP3,WEU,426387.48792097386,7.670493105253021,2.85392513939742,3
2040,SSP3,JPK,165116.62888154783,0.6332795079039986,0.2892432244901809,4
2040,SSP3,ANZ,33207.80538437055,1.0407230109294854,0.29608430593829976,5
2040,SSP3,EEU,108098.90299942098,0.5809165181809836,0.9843790741452288,6
2040,SSP3,FSU,300395.8336359627,3.6172139154577856,2.7717408278883644,7
2040,SSP3,MDE,456662.136852254,5.144058978790462,3.441535677036781,8
2040,SSP3,CAM,244708.7683176365,0.3087101276532222,2.5528621501739908,9
2040,SSP3,LAM,513609.8301844121,0.7321570129567123,1.3437912349400114,10
2040,SSP3,SAS,2.3481202177234963e6,2.7108055329514684,7.3394235958045435,11
2040,SSP3,SEA,830982.5161470328,1.7614990791034417,2.911635135858995,12
2040,SSP3,CHI,1.4218281572536007e6,0.6405349150653017,1.2019211427210648,13
2040,SSP3,MAF,265427.5763702958,0.21273525992302045,1.4313027556361908,14
2040,SSP3,SSA,1.9005322890017855e6,4.473463386781254,8.00878742585799,15
2040,SSP3,SIS,54040.47526024743,0.1249020997334101,0.562577844774932,16
2045,SSP3,USA,371076.20166247856,6.275745611757024,1.014229790871543,1
2045,SSP3,CAN,39176.75896859742,1.2081907335119815,0.23882412677235165,2
2045,SSP3,WEU,425865.8813927947,8.115827920885446,2.854183403063785,3
2045,SSP3,JPK,160352.174838814,0.6703825907236366,0.2802454525410033,4
2045,SSP3,ANZ,33734.3758271662,1.1009349689281198,0.30239176069814144,5
2045,SSP3,EEU,106351.78918330726,0.6145537838831462,0.9640670101609,6
2045,SSP3,FSU,301299.90537832817,3.8276475019582428,2.8035182456763383,7
2045,SSP3,MDE,481995.09023656906,5.4447551195024335,3.6631103121161055,8
2045,SSP3,CAM,257809.76442984142,0.32655978945353076,2.6982881024057384,9
2045,SSP3,LAM,527513.06555861,0.7746685562348137,1.4033228314772987,10
2045,SSP3,SAS,2.452509608285385e6,2.8693263309103525,7.818120458620125,11
2045,SSP3,SEA,852600.7796235023,1.8635857607801838,3.012253311664345,12
2045,SSP3,CHI,1.397234584199398e6,0.6788388670650185,1.171741214015515,13
2045,SSP3,MAF,280511.9672330031,0.2250784264810103,1.514795992322841,14
2045,SSP3,SSA,2.1180210917292833e6,4.729917215608709,9.045358231817193,15
2045,SSP3,SIS,55857.83223986634,0.13214407416984728,0.5860540449591558,16
2050,SSP3,USA,377627.769601748,6.621811749824701,1.035097243136489,1
2050,SSP3,CAN,39223.14297021453,1.2740378451467194,0.23897983225671104,2
2050,SSP3,WEU,425322.0859884132,8.559160535858357,2.85349256466413,3
2050,SSP3,JPK,155508.8274659799,0.7073327256256197,0.26993823378001375,4
2050,SSP3,ANZ,34258.18569551268,1.1608721917109182,0.3068289205155817,5
2050,SSP3,EEU,104829.19714610606,0.6480391708745387,0.948167485986446,6
2050,SSP3,FSU,302630.5189189326,4.0369624600730685,2.8414348769689663,7
2050,SSP3,MDE,506253.6883830691,5.744459565987445,3.8714084754525206,8
2050,SSP3,CAM,270513.5168136827,0.34433504779319674,2.8370026864431597,9
2050,SSP3,LAM,539718.2584568931,0.8170175619706889,1.4575193737870362,10
2050,SSP3,SAS,2.5527293392834584e6,3.027821485267248,8.289440062613343,11
2050,SSP3,SEA,871395.7976154021,1.9652436512202422,3.105512344436978,12
2050,SSP3,CHI,1.367244192786054e6,0.717051815149923,1.138151607097015,13
2050,SSP3,MAF,295020.8230058781,0.23737459476654224,1.593565571407857,14
2050,SSP3,SSA,2.3429433514740067e6,4.985032555272935,10.110806871697642,15
2050,SSP3,SIS,57520.05241976575,0.13935539282932724,0.6032207675575667,16
2055,SSP3,USA,385550.82257397467,6.963567384259202,1.059069186288896,1
2055,SSP3,CAN,39345.822572769255,1.3393013147281263,0.24005324408928413,2
2055,SSP3,WEU,425112.88618205837,8.998424039878044,2.8564240552974858,3
2055,SSP3,JPK,150723.0716872771,0.7439413945353712,0.2607787532145175,4
2055,SSP3,ANZ,34793.572601705644,1.2202776419900503,0.3125710906464827,5
2055,SSP3,EEU,103549.55382481079,0.6812185002749337,0.9285780067456774,6
2055,SSP3,FSU,303848.77305993356,4.244504262152358,2.8730014773728456,7
2055,SSP3,MDE,529135.5157826947,6.040384471711142,4.080250807417726,8
2055,SSP3,CAM,282676.19434804475,0.36194430099134095,2.966514002264674,9
2055,SSP3,LAM,550281.9711892974,0.858987701915795,1.5095908009575276,10
2055,SSP3,SAS,2.648110020359735e6,3.1852095710718933,8.762358512199777,11
2055,SSP3,SEA,888024.0343521843,2.0660570289467746,3.1876971932116547,12
2055,SSP3,CHI,1.3327723701196895e6,0.755012971119951,1.1070183239229692,13
2055,SSP3,MAF,308668.9798253315,0.24953489604527393,1.6623029548957875,14
2055,SSP3,SSA,2.572107252036967e6,5.2374810216629175,11.181939556039135,15
2055,SSP3,SIS,59030.316553361554,0.14649386543583867,0.6232240553685394,16
