scen,period,fundregion,age,pop,inmig,inmig_sum,share,index
SSP2,2065,CAM,40,14165.679521801221,17.235076803448656,356.8043452936044,0.04830399918270723,9
SSP2,2065,CAM,45,14321.17099333881,10.464160046238453,356.8043452936044,0.02932744565548322,9
SSP2,2065,CAM,50,13992.839991147328,6.347936582024138,356.8043452936044,0.01779108541069083,9
SSP2,2065,CAM,55,13807.568538716663,3.850018042744178,356.8043452936044,0.010790277903079081,9
SSP2,2065,CAM,60,13905.824737047318,2.3346477846244427,356.8043452936044,0.0065432156738543246,9
SSP2,2065,CAM,65,13599.706260216919,1.4153854467949851,356.8043452936044,0.003966839152786393,9
SSP2,2065,CAM,70,12380.245615291555,2.075144524702946,356.8043452936044,0.0058159171884394146,9
SSP2,2065,CAM,75,10703.751663372326,0,356.8043452936044,0,9
SSP2,2065,CAM,80,8641.579784706912,0,356.8043452936044,0,9
SSP2,2065,CAM,85,6350.457432481363,0,356.8043452936044,0,9
SSP2,2065,CAM,90,3845.24158103432,0,356.8043452936044,0,9
SSP2,2065,CAM,95,1495.4666692995359,0,356.8043452936044,0,9
SSP2,2065,CAM,100,394.1063418560061,0,356.8043452936044,0,9
SSP2,2065,CAM,105,58.28616575815332,0,356.8043452936044,0,9
SSP2,2065,CAM,110,4.148590989181792,0,356.8043452936044,0,9
SSP2,2065,CAM,115,0.1392389839869341,0,356.8043452936044,0,9
SSP2,2065,CAM,120,0.004502849760392834,0,356.8043452936044,0,9
SSP2,2065,LAM,0,21143.955657892933,74.15750854932344,858.0385423157055,0.08642678025766123,10
SSP2,2065,LAM,5,22049.12963489183,44.978168364761736,858.0385423157055,0.052419752897548196,10
SSP2,2065,LAM,10,23167.974913623348,28.13603451572815,858.0385423157055,0.03279110800756525,10
SSP2,2065,LAM,15,24387.267572818153,78.42924941193967,858.0385423157055,0.09140527557220444,10
SSP2,2065,LAM,20,25572.071299242536,184.18153678493383,858.0385423157055,0.2146541532829726,10
SSP2,2065,LAM,25,26528.885097754388,165.15960269951043,858.0385423157055,0.19248506279656355,10
SSP2,2065,LAM,30,27516.930231265997,109.83576197208569,858.0385423157055,0.1280079583321012,10
SSP2,2065,LAM,35,28683.39534447482,68.01793352196528,858.0385423157055,0.07927141983435385,10
SSP2,2065,LAM,40,30034.558691559036,41.446644874174524,858.0385423157055,0.04830394304003736,10
SSP2,2065,LAM,45,31239.015173720858,25.164042407286406,858.0385423157055,0.029327403334788175,10
SSP2,2065,LAM,50,31120.79229265449,15.265399448919418,858.0385423157055,0.017791041656148223,10
SSP2,2065,LAM,55,30839.792115971173,9.258438145983297,858.0385423157055,0.010790235740455538,10
SSP2,2065,LAM,60,31012.891371668633,5.6143011999732515,858.0385423157055,0.00654318066507965,10
SSP2,2065,LAM,65,30501.479681404042,3.403677161360021,858.0385423157055,0.003966811504963464,10
SSP2,2065,LAM,70,28629.72494542706,4.99024325776027,858.0385423157055,0.005815873077557122,10
SSP2,2065,LAM,75,25736.934703971172,0,858.0385423157055,0,10
SSP2,2065,LAM,80,21064.15683844725,0,858.0385423157055,0,10
SSP2,2065,LAM,85,14482.371569775247,0,858.0385423157055,0,10
SSP2,2065,LAM,90,7938.4824232434075,0,858.0385423157055,0,10
SSP2,2065,LAM,95,3499.950824139698,0,858.0385423157055,0,10
SSP2,2065,LAM,100,1010.4861039043036,0,858.0385423157055,0,10
SSP2,2065,LAM,105,157.3813985286909,0,858.0385423157055,0,10
SSP2,2065,LAM,110,12.618949691417704,0,858.0385423157055,0,10
SSP2,2065,LAM,115,0.524648777518605,0,858.0385423157055,0,10
SSP2,2065,LAM,120,0.017662824190214158,0,858.0385423157055,0,10
SSP2,2065,SAS,0,126924.50049699118,271.4637231622369,3140.9714530541146,0.0864266763387104,11
SSP2,2065,SAS,5,131927.6130566297,164.64904258890553,3140.9714530541146,0.052419783194402964,11
SSP2,2065,SAS,10,137074.46436488235,102.99429431056093,3140.9714530541146,0.03279058592220401,11
SSP2,2065,SAS,15,141712.2763852552,287.0981037968727,3140.9714530541146,0.0914042384937035,11
SSP2,2065,SAS,20,145974.510894801,674.2228594910509,3140.9714530541146,0.21465424616816312,11
SSP2,2065,SAS,25,149647.59314342143,604.5894864048255,3140.9714530541146,0.19248487146132914,11
SSP2,2065,SAS,30,154262.2949246868,402.06937044033214,3140.9714530541146,0.12800796710501178,11
SSP2,2065,SAS,35,157181.13924417493,248.99011945103751,3140.9714530541146,0.07927169131350516,11
SSP2,2065,SAS,40,157767.94785907195,151.72225640625908,3140.9714530541146,0.04830424557304791,11
SSP2,2065,SAS,45,157241.49310119762,92.11745657344966,3140.9714530541146,0.02932769620808859,11
SSP2,2065,SAS,50,155307.85603713195,55.88189638801714,3140.9714530541146,0.01779127802440883,11
SSP2,2065,SAS,55,155454.93886343486,33.89241424659744,3140.9714530541146,0.01079042415799171,11
SSP2,2065,SAS,60,146429.44764590205,20.552396022742997,3140.9714530541146,0.006543324678343999,11
SSP2,2065,SAS,65,131309.1196990185,12.460017738896658,3140.9714530541146,0.003966931226573611,11
SSP2,2065,SAS,70,109990.97248450239,18.26801603232989,3140.9714530541146,0.005816040134515402,11
SSP2,2065,SAS,75,84992.89820923634,0,3140.9714530541146,0,11
SSP2,2065,SAS,80,56216.59992654212,0,3140.9714530541146,0,11
SSP2,2065,SAS,85,29479.80215319675,0,3140.9714530541146,0,11
SSP2,2065,SAS,90,11901.427296997226,0,3140.9714530541146,0,11
SSP2,2065,SAS,95,3559.009620940523,0,3140.9714530541146,0,11
SSP2,2065,SAS,100,742.8919550469358,0,3140.9714530541146,0,11
SSP2,2065,SAS,105,103.68439515003868,0,3140.9714530541146,0,11
SSP2,2065,SAS,110,10.561751425644694,0,3140.9714530541146,0,11
SSP2,2065,SAS,115,1.1046385156400622,0,3140.9714530541146,0,11
SSP2,2065,SAS,120,0.0782465421525882,0,3140.9714530541146,0,11
SSP2,2065,SEA,0,37796.92431782086,175.9724831900993,2036.0872503192097,0.08642678901039777,12
SSP2,2065,SEA,5,39414.484250640584,106.73122602564007,2036.0872503192097,0.05241977032610325,12
SSP2,2065,SEA,10,41128.717867842715,66.7660850233792,2036.0872503192097,0.03279136737038743,12
SSP2,2065,SEA,15,42879.94159005485,186.10964177296677,2036.0872503192097,0.09140553369890668,12
SSP2,2065,SEA,20,44576.25549461052,437.0526050357039,2036.0872503192097,0.2146531809809155,12
SSP2,2065,SEA,25,46166.5532219256,391.91646886659356,2036.0872503192097,0.19248510534366858,12
SSP2,2065,SEA,30,47981.37287247951,260.6355698938731,2036.0872503192097,0.12800805557473613,12
SSP2,2065,SEA,35,50019.408947463584,161.4037468151446,2036.0872503192097,0.07927152767635097,12
SSP2,2065,SEA,40,52061.69887789404,98.3512084963613,2036.0872503192097,0.04830402453575709,12
SSP2,2065,SEA,45,53639.32044057981,59.713269217913634,2036.0872503192097,0.029327460897636888,12
SSP2,2065,SEA,50,55058.420253458666,36.224179104070835,2036.0872503192097,0.017791074080146494,12
SSP2,2065,SEA,55,52346.28104699409,21.96988722462365,2036.0872503192097,0.010790248414540831,12
SSP2,2065,SEA,60,50161.894015548445,13.322489297421377,2036.0872503192097,0.00654318192667467,12
SSP2,2065,SEA,65,46877.70328322887,8.07674630189298,2036.0872503192097,0.003966797739451853,12
SSP2,2065,SEA,70,43216.621918058074,11.84164405352562,2036.0872503192097,0.005815882424325939,12
SSP2,2065,SEA,75,35015.75052171855,0,2036.0872503192097,0,12
SSP2,2065,SEA,80,26240.55984273502,0,2036.0872503192097,0,12
SSP2,2065,SEA,85,15880.82419814459,0,2036.0872503192097,0,12
SSP2,2065,SEA,90,7738.960611343398,0,2036.0872503192097,0,12
SSP2,2065,SEA,95,2780.5120056954956,0,2036.0872503192097,0,12
SSP2,2065,SEA,100,693.4176630441688,0,2036.0872503192097,0,12
SSP2,2065,SEA,105,105.21020699089459,0,2036.0872503192097,0,12
SSP2,2065,SEA,110,7.852502221029655,0,2036.0872503192097,0,12
SSP2,2065,SEA,115,0.2781721375550663,0,2036.0872503192097,0,12
SSP2,2065,SEA,120,0.009220009237057153,0,2036.0872503192097,0,12
SSP2,2065,CHI,0,37910.47647119484,65.98598741593834,763.4920471097537,0.08642655501878817,13
SSP2,2065,CHI,5,41388.5825001389,40.02200516526212,763.4920471097537,0.05241967524975263,13
SSP2,2065,CHI,10,45591.53777720837,25.036158625604394,763.4920471097537,0.03279164297831303,13
SSP2,2065,CHI,15,49588.29025668606,69.78759684152728,763.4920471097537,0.09140579408222067,13
SSP2,2065,CHI,20,51843.21275267323,163.8857148690981,763.4920471097537,0.21465281202272848,13
SSP2,2065,CHI,25,51899.09889416696,146.96052254448605,763.4920471097537,0.19248468022792667,13
SSP2,2065,CHI,30,52837.60940716286,97.73320107840593,763.4920471097537,0.12800814553128745,13
SSP2,2065,CHI,35,58370.51024914389,60.5232861053534,763.4920471097537,0.07927166541481086,13
SSP2,2065,CHI,40,67928.94441305596,36.87981709974269,763.4920471097537,0.04830412738332182,13
SSP2,2065,CHI,45,72452.35436443471,22.391334449481356,763.4920471097537,0.029327528078707744,13
SSP2,2065,CHI,50,85184.17333895659,13.583393628271589,763.4920471097537,0.017791139645386436,13
SSP2,2065,CHI,55,80708.33847782172,8.238305537072545,763.4920471097537,0.010790296465115989,13
SSP2,2065,CHI,60,76079.02772104333,4.995694308108966,763.4920471097537,0.006543217217547289,13
SSP2,2065,CHI,65,75337.99600096028,3.0286310097884246,763.4920471097537,0.003966814089620834,13
SSP2,2065,CHI,70,88389.1902118645,4.4403984316126195,763.4920471097537,0.0058159065944721,13
SSP2,2065,CHI,75,100460.38664014872,0,763.4920471097537,0,13
SSP2,2065,CHI,80,64530.40347405646,0,763.4920471097537,0,13
SSP2,2065,CHI,85,42126.46182514732,0,763.4920471097537,0,13
SSP2,2065,CHI,90,28074.015423272584,0,763.4920471097537,0,13
SSP2,2065,CHI,95,11147.27911109453,0,763.4920471097537,0,13
SSP2,2065,CHI,100,2109.961319464445,0,763.4920471097537,0,13
SSP2,2065,CHI,105,199.12800495950228,0,763.4920471097537,0,13
SSP2,2065,CHI,110,11.806160065667077,0,763.4920471097537,0,13
SSP2,2065,CHI,115,0.3197241654457381,0,763.4920471097537,0,13
SSP2,2065,CHI,120,0.007808237275583,0,763.4920471097537,0,13
SSP2,2065,MAF,0,14539.620846170976,24.590707789211326,284.52724231924674,0.08642654948878298,14
SSP2,2065,MAF,5,15113.945933812476,14.91480077422164,284.52724231924674,0.05241958784912011,14
SSP2,2065,MAF,10,15891.928535445935,9.330036157133646,284.52724231924674,0.032791363249024534,14
SSP2,2065,MAF,15,16678.658895233166,26.007330374525576,284.52724231924674,0.0914054139861402,14
SSP2,2065,MAF,20,17094.612485747275,61.07531009010661,284.52724231924674,0.21465540379285922,14
SSP2,2065,MAF,25,17022.030808427204,54.76707521416523,284.52724231924674,0.19248446921196807,14
SSP2,2065,MAF,30,16700.304208629215,36.42165030542657,284.52724231924674,0.12800760309819667,14
SSP2,2065,MAF,35,16784.041576297117,22.554822638939257,284.52724231924674,0.0792712235745503,14
SSP2,2065,MAF,40,17786.8586493571,13.743756907781398,284.52724231924674,0.04830383479540618,14
SSP2,2065,MAF,45,19158.529042332935,8.344427701060908,284.52724231924674,0.029327341849741933,14
SSP2,2065,MAF,50,20363.07808308781,5.062029630497205,284.52724231924674,0.017791019198145814,14
SSP2,2065,MAF,55,16422.502638387152,3.0701179642237517,284.52724231924674,0.010790242576417346,14
SSP2,2065,MAF,60,14146.730117671665,1.8617191520403522,284.52724231924674,0.00654320175764209,14
SSP2,2065,MAF,65,12981.913386460601,1.1286784575112832,284.52724231924674,0.003966855504981408,14
SSP2,2065,MAF,70,12887.812758230377,1.6547791624020165,284.52724231924674,0.005815890067023222,14
SSP2,2065,MAF,75,11716.946393553353,0,284.52724231924674,0,14
SSP2,2065,MAF,80,8571.445834727627,0,284.52724231924674,0,14
SSP2,2065,MAF,85,4837.1480491273815,0,284.52724231924674,0,14
SSP2,2065,MAF,90,1976.2877948418957,0,284.52724231924674,0,14
SSP2,2065,MAF,95,562.5319545073556,0,284.52724231924674,0,14
SSP2,2065,MAF,100,88.31682199860342,0,284.52724231924674,0,14
SSP2,2065,MAF,105,6.174923811992391,0,284.52724231924674,0,14
SSP2,2065,MAF,110,0.21289480553340756,0,284.52724231924674,0,14
SSP2,2065,MAF,115,0.005166931252689044,0,284.52724231924674,0,14
SSP2,2065,MAF,120,0.00014066892282809396,0,284.52724231924674,0,14
SSP2,2065,SSA,0,190299.2843446643,518.9422385803045,6004.373215266587,0.08642737884128412,15
SSP2,2065,SSA,5,192131.4018221721,314.7499225986446,6004.373215266587,0.05242011302668002,15
SSP2,2065,SSA,10,194060.43712388375,196.88647346161898,6004.373215266587,0.03279051224880888,15
SSP2,2065,SSA,15,194886.68589909488,548.8284110990685,6004.373215266587,0.09140477972015955,15
SSP2,2065,SSA,20,193096.3669906792,1288.8645242658613,6004.373215266587,0.21465429913464118,15
SSP2,2065,SSA,25,188115.10411445628,1155.7529417248982,6004.373215266587,0.19248519375616197,15
SSP2,2065,SSA,30,180183.52591782014,768.6072450497508,6004.373215266587,0.1280079064864767,15
SSP2,2065,SSA,35,169947.72694615513,475.97476653346524,6004.373215266587,0.07927134930974349,15
SSP2,2065,SSA,40,159058.9053433058,290.034668021891,6004.373215266587,0.04830390410850132,15
SSP2,2065,SSA,45,147709.96938551776,176.09257102352143,6004.373215266587,0.029327386008549956,15
SSP2,2065,SSA,50,134307.3506208409,106.82404811546459,6004.373215266587,0.017791040677460908,15
SSP2,2065,SSA,55,113569.55550004484,64.78863726630837,6004.373215266587,0.010790241536215339,15
SSP2,2065,SSA,60,92269.17286352189,39.28774274652355,6004.373215266587,0.006543187996147774,15
SSP2,2065,SSA,65,71000.5588038638,23.81827662665733,6004.373215266587,0.003966821477068998,15
SSP2,2065,SSA,70,50648.91838367277,34.920748152609455,6004.373215266587,0.005815885672099917,15
SSP2,2065,SSA,75,32572.452612081393,0,6004.373215266587,0,15
SSP2,2065,SSA,80,17424.75962886755,0,6004.373215266587,0,15
SSP2,2065,SSA,85,6796.030662296185,0,6004.373215266587,0,15
SSP2,2065,SSA,90,1812.2894209215315,0,6004.373215266587,0,15
SSP2,2065,SSA,95,306.56037635649676,0,6004.373215266587,0,15
SSP2,2065,SSA,100,31.72689345965083,0,6004.373215266587,0,15
SSP2,2065,SSA,105,2.059308640478471,0,6004.373215266587,0,15
SSP2,2065,SSA,110,0.09412199479521428,0,6004.373215266587,0,15
SSP2,2065,SSA,115,0.0035022639050979595,0,6004.373215266587,0,15
SSP2,2065,SSA,120,0.00012936841627231985,0,6004.373215266587,0,15
SSP2,2065,SIS,0,2338.469446281899,18.392343737562133,212.80836332189318,0.08642679004932687,16
SSP2,2065,SIS,5,2442.6189903331797,11.155364240692125,212.80836332189318,0.052419764273167024,16
SSP2,2065,SIS,10,2574.5105827485,6.9782178341796195,212.80836332189318,0.032791088307109396,16
SSP2,2065,SIS,15,2719.835524685042,19.4518039913254,212.80836332189318,0.09140526099485417,16
SSP2,2065,SIS,20,2823.8530159551874,45.680192343978796,212.80836332189318,0.21465412181608245,16
SSP2,2065,SIS,25,2848.536411467801,40.96242288894167,212.80836332189318,0.1924850238474042,16
SSP2,2065,SIS,30,2873.969569328099,27.241161585877844,212.80836332189318,0.12800794649537792,16
SSP2,2065,SIS,35,2943.182132117664,16.869622819179593,212.80836332189318,0.07927142785108808,16
SSP2,2065,SIS,40,3045.692161695031,10.279486511550813,212.80836332189318,0.048303959257475694,16
SSP2,2065,SIS,45,3158.9736321850637,6.241120033238035,212.80836332189318,0.029327418978349732,16
SSP2,2065,SIS,50,3175.295461860205,3.7860854818108187,212.80836332189318,0.01779105587163414,16
SSP2,2065,SIS,55,3106.3751119527933,2.2962549230869005,212.80836332189318,0.010790247560024667,16
SSP2,2065,SIS,60,2969.759693298305,1.3924456586122222,212.80836332189318,0.006543190487800585,16
SSP2,2065,SIS,65,2798.000424133284,0.8441723326631981,212.80836332189318,0.003966819346222338,16
SSP2,2065,SIS,70,2550.5120589958233,1.2376689391940128,212.80836332189318,0.00581588486408271,16
SSP2,2065,SIS,75,2252.037356614513,0,212.80836332189318,0,16
SSP2,2065,SIS,80,1681.4767950926055,0,212.80836332189318,0,16
SSP2,2065,SIS,85,1136.448643228193,0,212.80836332189318,0,16
SSP2,2065,SIS,90,811.4869227625337,0,212.80836332189318,0,16
SSP2,2065,SIS,95,412.32314399622265,0,212.80836332189318,0,16
SSP2,2065,SIS,100,139.69866314065285,0,212.80836332189318,0,16
SSP2,2065,SIS,105,21.490788575104094,0,212.80836332189318,0,16
SSP2,2065,SIS,110,2.141019920376719,0,212.80836332189318,0,16
SSP2,2065,SIS,115,0.09626524222899457,0,212.80836332189318,0,16
SSP2,2065,SIS,120,0.0034973343774294986,0,212.80836332189318,0,16
SSP2,2070,USA,0,22752.69468161556,591.2790525649041,6841.552222605544,0.08642469330442687,1
SSP2,2070,USA,5,23199.099359482876,358.6217441088697,6841.552222605544,0.05241818412551586,1
SSP2,2070,USA,10,23389.225665187536,224.3546892030302,6841.552222605544,0.0327929513512632,1
SSP2,2070,USA,15,23298.299795283117,625.3664753848145,6841.552222605544,0.09140710397832048,1
SSP2,2070,USA,20,23380.164679243648,1468.6002183781034,6841.552222605544,0.21465892104508416,1
SSP2,2070,USA,25,24217.208605860524,1316.8932505572768,6841.552222605544,0.19248457187917947,1
SSP2,2070,USA,30,25078.528003413005,875.7692576870072,6841.552222605544,0.12800739206423514,1
SSP2,2070,USA,35,25720.50440574628,542.3365479668735,6841.552222605544,0.07927097978948547,1
SSP2,2070,USA,40,26042.24328519077,330.4708190237145,6841.552222605544,0.04830348556454601,1
SSP2,2070,USA,45,25776.036704313203,200.64092045970406,6841.552222605544,0.029326812678087223,1
SSP2,2070,USA,50,25229.1231703806,121.71452833882142,6841.552222605544,0.01779048443665428,1
SSP2,2070,USA,55,23844.746588449663,73.81863201517747,6841.552222605544,0.01078974911150562,1
SSP2,2070,USA,60,24007.29914379498,44.76183318994353,6841.552222605544,0.006542642916916358,1
SSP2,2070,USA,65,23017.63364435554,27.137516530360692,6841.552222605544,0.003966573030122339,1
SSP2,2070,USA,70,22543.107527598808,39.786737196943626,6841.552222605544,0.005815454724657675,1
SSP2,2070,USA,75,22421.853935617626,0,6841.552222605544,0,1
SSP2,2070,USA,80,19381.377291872544,0,6841.552222605544,0,1
SSP2,2070,USA,85,14947.254510500408,0,6841.552222605544,0,1
SSP2,2070,USA,90,9273.676236407719,0,6841.552222605544,0,1
SSP2,2070,USA,95,3760.5075423360045,0,6841.552222605544,0,1
SSP2,2070,USA,100,702.4036973265595,0,6841.552222605544,0,1
SSP2,2070,USA,105,45.567434867627675,0,6841.552222605544,0,1
SSP2,2070,USA,110,1.5411693029480629,0,6841.552222605544,0,1
SSP2,2070,USA,115,0.044692936104359364,0,6841.552222605544,0,1
SSP2,2070,USA,120,0.0008810013618263091,0,6841.552222605544,0,1
SSP2,2070,CAN,0,2318.8356163738135,114.65193262471215,1326.5924519054704,0.08642588947346276,2
SSP2,2070,CAN,5,2385.835300439966,69.53872124490931,1326.5924519054704,0.05241905390387708,2
SSP2,2070,CAN,10,2421.894228713781,43.50144090148751,1326.5924519054704,0.03279186523261427,2
SSP2,2070,CAN,15,2417.7896595508273,121.25840146540631,1326.5924519054704,0.09140591844257447,2
SSP2,2070,CAN,20,2441.006641291623,284.76404782462583,1326.5924519054704,0.2146582753547262,2
SSP2,2070,CAN,25,2562.795687001262,255.34837381215345,1326.5924519054704,0.19248441632950655,2
SSP2,2070,CAN,30,2666.4328958232554,169.81364581639286,1326.5924519054704,0.12800739637292416,2
SSP2,2070,CAN,35,2775.2118243320724,105.16043868438153,1326.5924519054704,0.07927109681148328,2
SSP2,2070,CAN,40,2867.245693635614,64.0792376462217,1326.5924519054704,0.04830363504193059,2
SSP2,2070,CAN,45,2908.7449029429567,38.90492956448001,1326.5924519054704,0.0293269643654299,2
SSP2,2070,CAN,50,2869.8191068369397,23.60091175666456,1326.5924519054704,0.017790627198854513,2
SSP2,2070,CAN,55,2773.039410727454,14.313762187655199,1326.5924519054704,0.010789871574420176,2
SSP2,2070,CAN,60,2680.668043326148,8.679550664185728,1326.5924519054704,0.006542740878495674,2
SSP2,2070,CAN,65,2493.0889766268956,5.2621243076255535,1326.5924519054704,0.003966647254827377,2
SSP2,2070,CAN,70,2653.2086423589158,7.714933404569152,1326.5924519054704,0.005815601764873375,2
SSP2,2070,CAN,75,2832.1892360223173,0,1326.5924519054704,0,2
SSP2,2070,CAN,80,2484.2127745247294,0,1326.5924519054704,0,2
SSP2,2070,CAN,85,2118.119112320246,0,1326.5924519054704,0,2
SSP2,2070,CAN,90,1418.1635753231456,0,1326.5924519054704,0,2
SSP2,2070,CAN,95,663.5391885838449,0,1326.5924519054704,0,2
SSP2,2070,CAN,100,152.07799481397396,0,1326.5924519054704,0,2
SSP2,2070,CAN,105,12.886565696071788,0,1326.5924519054704,0,2
SSP2,2070,CAN,110,0.4056043738908695,0,1326.5924519054704,0,2
SSP2,2070,CAN,115,0.01202811868375453,0,1326.5924519054704,0,2
SSP2,2070,CAN,120,0.00024241633571209272,0,1326.5924519054704,0,2
SSP2,2070,WEU,0,20590.598893187598,771.2197313739968,8923.502955929338,0.08642567108262678,3
SSP2,2070,WEU,5,21020.2149337916,467.76045606338425,8923.502955929338,0.052418927675994625,3
SSP2,2070,WEU,10,21368.590144451067,292.618640925232,8923.502955929338,0.03279190272815428,3
SSP2,2070,WEU,15,21663.291903112608,815.6609044041768,8923.502955929338,0.09140590958870028,3
SSP2,2070,WEU,20,22214.729422488796,1915.5052627632601,8923.502955929338,0.21465844436018006,3
SSP2,2070,WEU,25,23293.976709274568,1717.6357727010477,8923.502955929338,0.19248447399905239,3
SSP2,2070,WEU,30,24079.435696333174,1142.2744508007597,8923.502955929338,0.12800740431668267,3
SSP2,2070,WEU,35,24543.901583346582,707.3758170367239,8923.502955929338,0.07927109124412839,3
SSP2,2070,WEU,40,24906.154939475073,431.0377130466293,8923.502955929338,0.04830364433960552,3
SSP2,2070,WEU,45,25325.55275571831,261.6992970382041,8923.502955929338,0.029326969277722333,3
SSP2,2070,WEU,50,25658.009314792424,158.75479893652056,8923.502955929338,0.01779063667267952,3
SSP2,2070,WEU,55,25461.530609828962,96.28356051295823,8923.502955929338,0.01078988385934039,3
SSP2,2070,WEU,60,25526.892365067477,58.384325319493605,8923.502955929338,0.006542758556571036,3
SSP2,2070,WEU,65,24377.64767326163,35.396544259501844,8923.502955929338,0.003966664709398919,3
SSP2,2070,WEU,70,24013.47660745402,51.89568074744796,8923.502955929338,0.0058156175891626955,3
SSP2,2070,WEU,75,24317.2931560994,0,8923.502955929338,0,3
SSP2,2070,WEU,80,23515.951605479924,0,8923.502955929338,0,3
SSP2,2070,WEU,85,20751.31404228271,0,8923.502955929338,0,3
SSP2,2070,WEU,90,15327.9644302717,0,8923.502955929338,0,3
SSP2,2070,WEU,95,8054.160684091089,0,8923.502955929338,0,3
SSP2,2070,WEU,100,2088.095934596597,0,8923.502955929338,0,3
SSP2,2070,WEU,105,179.32791158220834,0,8923.502955929338,0,3
SSP2,2070,WEU,110,5.781975236261984,0,8923.502955929338,0,3
SSP2,2070,WEU,115,0.16199801354397234,0,8923.502955929338,0,3
SSP2,2070,WEU,120,0.0040631049072839326,0,8923.502955929338,0,3
SSP2,2070,JPK,0,4269.790992869204,63.73615431483199,737.4649220779139,0.08642601486081015,4
SSP2,2070,JPK,5,4489.593748302519,38.65727386961958,737.4649220779139,0.05241913576132832,4
SSP2,2070,JPK,10,4710.601911633877,24.182572741717188,737.4649220779139,0.03279148881221265,4
SSP2,2070,JPK,15,4959.805498221084,67.40833974041314,737.4649220779139,0.09140548617618369,4
SSP2,2070,JPK,20,5229.819399521017,158.30325039581962,737.4649220779139,0.21465868498501237,4
SSP2,2070,JPK,25,5518.82195529128,141.95064677257605,737.4649220779139,0.19248460845108348,4
SSP2,2070,JPK,30,5842.372910978468,94.40092814566736,737.4649220779139,0.1280073469524206,4
SSP2,2070,JPK,35,6230.659122081877,58.459588701460554,737.4649220779139,0.0792710093067779,4
SSP2,2070,JPK,40,6549.657043712705,35.62221071278108,737.4649220779139,0.048303600139258634,4
SSP2,2070,JPK,45,6873.588404157454,21.62759973265528,737.4649220779139,0.029326953845772618,4
SSP2,2070,JPK,50,7352.552457434353,13.119975247580435,737.4649220779139,0.017790643127286666,4
SSP2,2070,JPK,55,7819.227149642982,7.957175590015607,737.4649220779139,0.010789903833792008,4
SSP2,2070,JPK,60,7931.316010477509,4.825076439974691,737.4649220779139,0.006542787725251176,4
SSP2,2070,JPK,65,8113.330651299375,2.9252975890134567,737.4649220779139,0.0039666938744299975,4
SSP2,2070,JPK,70,8835.481966578198,4.288832083787747,737.4649220779139,0.005815642148379536,4
SSP2,2070,JPK,75,8996.011054677587,0,737.4649220779139,0,4
SSP2,2070,JPK,80,8652.545809956675,0,737.4649220779139,0,4
SSP2,2070,JPK,85,8605.981499221798,0,737.4649220779139,0,4
SSP2,2070,JPK,90,7084.20932197904,0,737.4649220779139,0,4
SSP2,2070,JPK,95,4833.784257589814,0,737.4649220779139,0,4
SSP2,2070,JPK,100,1580.8957661207103,0,737.4649220779139,0,4
SSP2,2070,JPK,105,253.99021366339875,0,737.4649220779139,0,4
SSP2,2070,JPK,110,16.574718773110625,0,737.4649220779139,0,4
SSP2,2070,JPK,115,0.5003738898604475,0,737.4649220779139,0,4
SSP2,2070,JPK,120,0.014136701234505857,0,737.4649220779139,0,4
SSP2,2070,ANZ,0,2108.552264493001,104.49140581877353,1209.0287092247784,0.08642590951026528,5
SSP2,2070,ANZ,5,2161.897979475063,63.37617909368912,1209.0287092247784,0.05241908534523181,5
SSP2,2070,ANZ,10,2192.7085108571187,39.64617546118052,1209.0287092247784,0.032791756852987713,5
SSP2,2070,ANZ,15,2196.0089585140913,110.51216928205184,1209.0287092247784,0.091405744494613,5
SSP2,2070,ANZ,20,2223.0736829722896,259.5280748752217,1209.0287092247784,0.21465832274704996,5
SSP2,2070,ANZ,25,2325.657500202948,232.71923052612271,1209.0287092247784,0.19248445363662275,5
SSP2,2070,ANZ,30,2413.9171649708483,154.76463172367687,1209.0287092247784,0.12800740837900448,5
SSP2,2070,ANZ,35,2485.8838887702827,95.84104446227543,1209.0287092247784,0.07927110723758422,5
SSP2,2070,ANZ,40,2555.230202869836,58.40050691219366,1209.0287092247784,0.048303656039433256,5
SSP2,2070,ANZ,45,2596.741680400819,35.4571644421786,1209.0287092247784,0.029326983033275952,5
SSP2,2070,ANZ,50,2578.953112855149,21.50939926293003,1209.0287092247784,0.01779064392666219,5
SSP2,2070,ANZ,55,2513.462689625282,13.045284589418046,1209.0287092247784,0.010789888188662286,5
SSP2,2070,ANZ,60,2422.8360642792713,7.910382214121462,1209.0287092247784,0.0065427579624586,5
SSP2,2070,ANZ,65,2242.679694870186,4.795808698059431,1209.0287092247784,0.0039666623806927405,5
SSP2,2070,ANZ,70,2251.9207647240028,7.031251862885698,1209.0287092247784,0.005815620265455973,5
SSP2,2070,ANZ,75,2320.2819774880595,0,1209.0287092247784,0,5
SSP2,2070,ANZ,80,2141.255679024686,0,1209.0287092247784,0,5
SSP2,2070,ANZ,85,1758.9779860584367,0,1209.0287092247784,0,5
SSP2,2070,ANZ,90,1126.259965703881,0,1209.0287092247784,0,5
SSP2,2070,ANZ,95,571.4562368550913,0,1209.0287092247784,0,5
SSP2,2070,ANZ,100,128.31260155466606,0,1209.0287092247784,0,5
SSP2,2070,ANZ,105,10.259076779452078,0,1209.0287092247784,0,5
SSP2,2070,ANZ,110,0.3120027538973566,0,1209.0287092247784,0,5
